序号,label,cleaned_text
54,Liver_Cancer,inflamed non inflamed classes hcc revised immunogenomic classification abstracttext label objective previously reported characterisation hepatocellular carcinoma hcc immune contexture described immune specific class aim delineate immunogenomic classification hcc incorporate features explain responses resistance immunotherapy abstracttext abstracttext label design performed rna whole exome sequencing cell receptor tcr sequencing multiplex immunofluorescence immunohistochemistry novel cohort hcc patients validated results cohorts comprising patients abstracttext abstracttext label results integrative analysis led define inflamed class hcc includes previously reported immune subclass new immune like subclass high interferon signalling cytolytic activity expression immune effector cytokines diverse cell repertoire gene signature able capture tumours
55,Liver_Cancer,sqstm p intrahepatic cholangiocarcinoma promotes tumor progression via epithelial mesenchymal transition mitochondrial function maintenance abstracttext label background sqstm p selective autophagy receptor regulates multiple signaling pathways participating initiation progression tumors metastasis still main cause intrahepatic cholangiocarcinoma icc associated mortality hence study aimed explore mechanism p promoting progression icc abstracttext abstracttext label methods western blotting immunohistochemical analyses conducted detect expression level protein p icc tissues correlation prognosis subsequently loss function experiments vitro vivo performed define role p icc cell proliferation invasion metastasis effect p knockdown mitochondrial function mitophagy evaluated measuring oxygen consumption rate using immunofluorescence western blotting
56,Liver_Cancer,comparison transarterial chemoembolization radiofrequency ablation unresectable barcelona clinic stage hepatocellular carcinoma propensity score matching background aim radiofrequency ablation rfa recommended one standard treatments early hepatocellular carcinoma hcc high risk tumor locations unfit rfa transarterial chemoembolization tace served alternative option settings define role tace early hcc retrospectively compared efficacies tace rfa patients unresectable barcelona clinic bclc stage hcc materials methods treatment naive patients unresectable bclc stage hcc underwent tace rfa recruited patients underwent tace patients underwent rfa included final analysis using propensity model correct selection bias patients selected treatment arm cumulative overall survival os primary end point
57,Liver_Cancer,prediction using machine learning enhancing early detection survival analysis jats p still one lethal world consistently increasing rates united states caused rising rates obesity rates hepatitis infection disease associated alcohol early detection crucial improving patient survival typically found advanced stages dismal survival rates treatment choices overall objective study create test machine learning models diagnosis survival prediction research focused machine learning u health system using patient data different demographic clinical backgrounds dataset study rich patient dataset collected great care support machine learning model development detection survival prediction detailed patient demographic data including age gender ethnicity geographic origin
58,Liver_Cancer,inflammatory pseudotumor associated malignant disease report two cases review literature two cases inflammatory pseudotumor ipt associated gastrointestinal tract reported addition etiological correlation ipt abscesses patients discussed first patient year old woman underwent distal gastrectomy partial hepatectomy diagnosis stomach metastasis second patient year old man undergone surgery rectal years previously underwent partial hepatectomy diagnosis metastasis rectal gastric papillary adenocarcinoma limited mucosa rectal moderately differentiated adenocarcinoma limited subserosa resected tumor first case measured cm cm second cut surface showed masses well circumscribed divided lobules fibrous tissue yellowish white color evidence necrosis hemorrhage histologically masses consisted fibrous areas cellular
59,Liver_Cancer,combined application preoperative serum cea ca ca levels metastasis colorectal objective study application value preoperative serum cea ca ca prediction metastasis colorectal methods total patients colorectal underwent surgery hospital chinese academy medical sciences january january enrolled study among patients colorectal metastases included observation group case matched patients colorectal without metastases included control group preoperative serum carcinoembryonic antigen cea carbohydrate antigen ca carbohydrate antigen ca measured patients univariate multivariate analysis tumor markers used alone combination study results results univariate multivariate analysis showed increased preoperative serum cea ca ca significantly correlated metastases patients colorectal p sensitivity cea ca
60,Liver_Cancer,laparoscopic vs open resection malignancies involving segment short term outcomes learning curve analysis using propensity score matching abstracttext label background nlmcategory background many studies demonstrated feasibility laparoscopic resection llr however short term outcomes malignancies located involving couinaud segment appraised compared open resection olr addition impact llr learning curve surgical outcomes sites remains unclear abstracttext abstracttext label methods nlmcategory methods single institution retrospective study included patients underwent resection malignancies involving segment propensity score matching balanced llr n olr n cohorts surgical outcomes compared llr learning curve conversions plotted via risk adjusted cumulative sum ra cusum analysis abstracttext
61,Liver_Cancer,prognostic significance microrna hepatocellular carcinoma updated meta analysis jats sec jats title background jats title jats p recently microrna found abnormally expressed hepatocellular carcinoma however clinical value summarised meta analysis aimed assess prognostic significance mir hepatocellular carcinoma jats p jats sec jats sec jats title material methods jats title jats p pubmed science direct web science scopus ovid medline embase google scholar cochrane library cnki cbm vip wanfang databases searched eligible articles endpoints included overall survival progression free survival recurrence free survival metastasis free survival disease free survival hazard ratios confidence intervals used explore relationship mir
62,Liver_Cancer,optimal time tumour response evaluation effectiveness hypofractionated proton beam therapy inoperable recurrent hepatocellular carcinoma tae hyun kim joong park bo hyun kim dae yong kim sung ho moon sang soo kim ju hee lee sang myung woo young hwan koh woo jin lee chang min kim center research institute hospital national center goyang korea authors contributed equally work correspondence tae hyun kim email k onco naver com keywords hepatocellular carcinoma tumour response proton beam therapy received june accepted november published december abstract objective evaluate optimal time tumour response effectiveness hypofractionated proton beam therapy pbt hepatocellular carcinoma
63,Liver_Cancer,e enhances lenvatinib antitumor activity preclinical models human hepatocellular carcinoma abstracttext label purpose nlmcategory unassigned aberrant activation catenin ctnnb occurs hepatocellular carcinomas hcc associated immune evasion limited response immunotherapy however remains undruggable target study studied antitumor antiangiogenic activity combining e oral protein protein interaction inhibitor targeting creb binding protein cbp catenin lenvatinib elucidated novel mechanism action e boosts antitumor response abstracttext abstracttext label experimental design nlmcategory unassigned generated genetically engineered ctnnb mutant murine hcc model randomized animals receive vehicle e lenvatinib combination n arm evaluated survival analyzed tumors transcriptomically ihc also analyzed five patient derived organoids
64,Liver_Cancer,application circulating tumor dna prediction surveillance tumor recurrence transplantation pilot study jats p e jats p jats p background emerging data suggest circulating tumor dna ctdna could detect minimal residual disease mrd reflect tumor recurrence radical resection hepatocellular carcinoma hcc however reported ctdna measurements based hotspot mutations predictive value transplantation lt still undetermined conducted pilot study investigate ctdna fingerprint detection marker mrd hcc patients undergoing lt methods enrolled patients hcc monitored ctdna changes along course treatment pre post operation serial sampling peripheral blood patents treated lt ctdna variations used assess recurrence analyzed correlation ctdna levels recurrence
65,Liver_Cancer,abo blood groups prospective results hbsag cohort study objective association abo blood group risk unclear although studies reported positive results study examined relationship abo blood group hepatitis b surface antigen hbsag positive individuals design high risk population based cohort study setting study started closed number observed person years obtained abo blood group participants study included individuals positive hbsag including men aged women aged outcome measures frequencies abo group cohort population patients calculated respectively test used compare differences relative risk ci development evaluated results frequency distribution blood types b ab respectively among cohort individuals cohort patients n
66,Liver_Cancer,alcohol consumption major risk factor rise mortality rates japanese men background age adjusted mortality rates increasing men women japan since however increases mortality rates men much greater women hepatitis c virus infections heavy alcohol consumption considered major risk factors deaths japanese purpose study examine pattern mortality gender birth year compare pattern alcohol related mortality estimate attributable risk per cent heavy alcohol consumption deaths japanese men methods age specific mortality rates gender compared cirrhosis mortality rates male female mortality rate ratios calculated birth cohort compared cirrhosis mortality rate ratios oesophageal mortality rate ratios attributable risk per cent
67,Liver_Cancer,multiomics analysis reveals metabolic subtypes identifies diacylglycerol kinase dgka potential therapeutic target intrahepatic cholangiocarcinoma abstracttext label background intrahepatic cholangiocarcinoma icca highly heterogeneous lethal hepatobiliary tumor therapeutic strategies metabolic reprogramming tumor cells plays essential role development tumors metabolic molecular classification icca largely unknown performed integrated multiomics analysis metabolic classification depict differences metabolic characteristics icca patients hoping provide novel perspective understand treat icca abstracttext abstracttext label methods performed integrated multiomics analysis icca samples including whole exome sequencing bulk rna sequencing proteome analysis based non negative matrix factorization method protein abundance metabolic genes human genome scale metabolic models metabolic
68,Liver_Cancer,mortalin stabilizes cd depedent tetraspanin enriched microdomains implicates progression hepatocellular carcinoma background previous studies showed tetraspanin cd implicated progression hepatocellular carcinoma hcc mainly depending formation functional complexes molecular partners including mortalin study investigate role mortalin cd depedent progression hccs methods immunofluorescent staining western blot quantitative real time polymerase chain reaction qrt pcr used investigate expression location cd mortalin four hcc cell lines different metastatic ability relationship mortalin cd investigated hcclm cells using co immunoprecipitation cd mortalin expression hcc cells modified transfection technology wound healing assay transwell assay used assay role cd mortalin cell migration invasion expression
69,Liver_Cancer,efficacy safety lenvatinib preventing tumor recurrence transplantation hepatocellular carcinoma beyond milan criteria abstracttext label background nlmcategory unassigned lenvatinib one first line treatments unresectable hepatocellular carcinoma hcc however data lacking lenvatinib postoperative setting abstracttext abstracttext label methods nlmcategory unassigned retrospective analysis enrolled patients hcc underwent transplantation ltx eligible patients divided groups according use adjuvant lenvatinib following ltx lenvatinib n control n primary outcome measures overall survival os time recurrence ttr safety kaplan meier analysis applied calculate os competing risk model used estimate cumulative incidence recurrence abstracttext abstracttext label results nlmcategory unassigned lenvatinib group showed advanced tumors higher
70,Liver_Cancer,clinical efficacy safety sintilimab plus anlotinib unresectable intrahepatic cholangiocarcinoma icc prospective single arm phase ii study jats p e jats p jats p background intrahepatic cholangiocarcinoma icc second common primary malignancy immunotherapy plus chemotherapy regimen top az study demonstrated important therapeutic advantages icc severe aes reaction chemotherapy might deteriorate treatment compliance performance status quality life even subsequent treatment eligibility hence unmet need tolerable regimen comparable efficacy patients unresectable icc clinical benefits combining sintilimab anlotinib reported variety clinical studies solid tumors non small cell lung hepatocellular carcinoma trial aims explore safety efficacy sintilimab plus anlotinib unresectable icc
71,Liver_Cancer,abstract phase ib ii open label study evaluating efficacy safety toripalimab injection js combination lenvatinib neoadjuvant therapy patients resectable hepatocellular carcinoma hcc jats title abstract jats title jats p background standard care neoadjuvant adjuvant therapy resectable hepatocellular carcinoma hcc yet trial designed explore safety efficacy toripalimab toripalimab combination lenvatinib peri operative treatment hcc nct jats p jats p methods ongoing phase ib ii trial patients pts hcc eligible surgical resection enrolled neoadjuvant part study pts arm given toripalimab mg iv single dose pts arm b treated toripalimab mg iv plus concurrent lenvatinib mg daily orally based
72,Liver_Cancer,development deep pathomics score predicting hepatocellular carcinoma recurrence transplantation abstracttext label background purpose nlmcategory objective tumor recurrence transplantation lt impedes curative chance hepatocellular carcinoma hcc patients study aimed develop deep pathomics score dps predicting tumor recurrence transplantation using deep learning abstracttext abstracttext label patients methods nlmcategory methods two datasets hcc patients underwent lt enrolled residual convolutional neural networks used identify six histological structures hcc individual risk score structure dps derived modified deepsurv network cox regression analysis concordance index used evaluate prognostic significance cellular exploration prognostic immune biomarkers performed quantitative spatial proximity analysis according three panels color
73,Liver_Cancer,pck aldh identified biomarkers inherent drug resistance hepatocellular carcinoma abstracttext label background nlmcategory background hepatocellular carcinoma hcc major cause related deaths worldwide often diagnosed advanced stages limited treatment options despite advancements systemic therapies including use lenvatinib survival rate advanced hcc remains low due drug resistance tumor heterogeneity abstracttext abstracttext label method nlmcategory methods study employed single cell sequencing spatial transcriptomics investigate intra tumor heterogeneity identify subpopulations malignant cells inherent drug resistance tumor samples obtained patients undergoing lenvatinib differential analysis performed identify biomarkers associated drug resistance abstracttext abstracttext label results nlmcategory results analysis revealed significant differences treatment
74,Liver_Cancer,metagenomic next generation sequencing versus traditional laboratory methods diagnosis treatment infection transplantation abstracttext label background metagenomic next generation sequencing mngs emerged effective method noninvasive precise detection infectious pathogens however data lacking whether mngs analyses could used diagnosis treatment infection perioperative period patients undergoing transplantation lt abstracttext abstracttext label methods february october conducted exploratory study using mngs traditional laboratory methods tms including culture serologic assays nucleic acid testing pathogen detection pairs cadaveric donors corresponding recipients method performance determining presence perioperative infection guiding subsequent clinical decisions compared mngs tms abstracttext abstracttext label results percentage donors mngs positive pathogen
75,Liver_Cancer,combined ensemble model cem detection system one important organs human body proper function critical overall health diseases disorders serious consequences also known hepatic divided various types cells belong common type hepatocellular carcinoma hcc hcc one common types affect people worldwide early detection essential healthcare increases chances successful treatment patient outcomes many researchers developed models help detect diagnose first step detecting identifying people higher risk chronic hepatitis b c infection cirrhosis heavy alcohol use obesity exposure certain chemicals toxins risk factors paper mainly focused detecting affected regions occur paper combined ensemble model cem detection system developed find
76,Liver_Cancer,study stage factor korea introduction social drinking pervasive culture south korea perceived necessary workplace also well known unlikely discovered time prognosis unfavorable well highly placed registration ranking therefore necessary identify difference survival rate depending stages patients design future differentiated approaches treatment nursing could applied patients accordance methods study aims analyze proportion patients diagnosed hepatocellular carcinoma gender figure difference survival rate accordance stages results distribution patients depending stages higher males females stages especially case stage terminal males accounted largest proportion besides mortality rate stage highest regarding mortality rate distribution also turned likely patients dead without complications co
77,Liver_Cancer,identification glycolysis related molecular subtypes prognostic model intrahepatic cholangiocarcinoma abstracttext label background nlmcategory background intrahepatic cholangiocarcinoma icca second common primary tumor notable high heterogeneity glycolysis plays critical role tumorigenesis progression drug resistance across various malignancies therapeutic implications targeting glycolysis remain underexplored study aims identify glycolysis related molecular subtypes explore functional heterogeneity develop prognostic model icca abstracttext abstracttext label methods nlmcategory methods consensus clustering based glycolysis related prognostic genes performed classify icca patients functional enrichment analyses revealed key biological pathways associated tumor progression gene risk model aldh b ddit gale hk hmmr pgam pgk plod sap constructed
78,Liver_Cancer,prognostic value systemic immune inflammation index patients unresectable hepatocellular carcinoma treated immune based therapy abstracttext label background nlmcategory background predicting efficacy immune based therapy patients unresectable hepatocellular carcinoma hcc remains clinical challenge study aims evaluate prognostic value systemic immune inflammation index sii forecasting treatment response survival outcomes hcc patients undergoing immune based therapy abstracttext abstracttext label methods nlmcategory methods analyzed cohort hcc patients treated immune based therapy january march training cohort patients received atezolizumab plus bevacizumab validation cohort patients underwent treatment tyrosine kinase inhibitors tkis combined anti pd l therapy sii cutoff value determined using x
79,Liver_Cancer,graft pd l predictive marker rejection pd inhibitor therapy recurrent tumors transplant prospective pilot trial safety immunotherapy patients undergoing transplant remains unclear due rejection risks study assessed safety efficacy programmed death pd inhibitors patients recurrent tumors undergone transplantation emphasizing value using graft programmed death ligand expression predictor rejection guide patient selection single center open label prospective single arm study conducted july may zhongshan hospital fudan university shanghai china eligible participants included patients recurrent metastatic undergone transplantation unresponsive locoregional systemic therapies primary endpoints incidence clinical outcomes acute rejection secondary endpoints overall survival objective response rate twenty consecutive
80,Liver_Cancer,toripalimab combined lenvatinib gemox promising regimen first line treatment advanced intrahepatic cholangiocarcinoma single center single arm phase study advanced intrahepatic cholangiocarcinoma icc dismal prognosis report efficacy safety combining toripalimab lenvatinib gemcitabine plus oxaliplatin gemox first line therapy advanced icc thirty patients pathologically confirmed advanced icc received intravenous gemcitabine g sup sup days oxaliplatin mg sup sup q w six cycles along intravenous toripalimab mg q w oral lenvatinib mg daily one year expression programmed death ligand pd l genetic status investigated paraffin embedded tissues using immunohistochemistry whole exome sequencing wes analysis primary endpoint objective response rate
81,Liver_Cancer,phase ii iii study camrelizumab plus apatinib perioperative treatment resectable hepatocellular carcinoma intermediate high risk recurrence primary results major pathologic response phase ii stage jats p jats p jats p background surgical resection remains important treatment strategy patients pts however year recurrence rate still surgically resectable pts intermediate high risk factors recurrence hcc include single tumor size gt cm multiple tumors microvascular invasion standardized perioperative regimen resectable hcc established study aimed assess efficacy safety camrelizumab plus apatinib c perioperative regimen resectable hcc intermediate high risk recurrence clinical trial nct methods multicentre randomised phase ii iii study
82,Liver_Cancer,research progress alpha fetoprotein induced immunosuppression one common malignant tumors limited treatment mortality fourth leading cause related deaths seriously endangers human life health approximately patients show increased serum alpha fetoprotein afp levels afp main diagnostic prognostic indicator afp key marker plays crucial role regulating proliferation tumor cells apoptosis induction cellular immune escape high levels afp embryonic development protect embryos maternal immune attack afp also promotes immune escape cells inhibiting tumor infiltrating lymphocytes tils natural killer cells nk dendritic cells dc macrophages thus also used target antigen immunotherapy afp highly expressed cells addition used diagnosis become target
83,Liver_Cancer,pkc zfp csf axis resets tumor microenvironment fuels anti pd resistance hepatocellular carcinoma abstracttext label background amp aims despite remarkable advances treatment patients hepatocellular carcinoma hcc respond poorly anti programmed cell death anti pd therapy deeper insight tolerance mechanism hcc therapy urgently needed abstracttext abstracttext label methods performed next generation sequencing multiplex immunofluorescence dual color immunohistochemistry constructed orthotopic hcc xenograft tumor model identify key gene associated anti pd tolerance spontaneously tumorigenic transgenic mouse model vitro coculture system mass cytometry multiplex immunofluorescence used explore biological function zinc finger protein zfp tumor progression immune escape molecular biochemical strategies
84,Liver_Cancer,targeting hedgehog pathway hepatocellular carcinoma abstractunchecked activity cell signaling pathway crucial embryonic development response injury leads researchers duke university medical center johns hopkins university school medicine found pathway called hedgehog present immature stem like cells discovery offers hope targeted treatment one leading causes related death world laboratory experiments show blocking hedgehog pathway kills cells leaves mature healthy cells intact researchers report treating patients medications interrupt pathway would likely eliminate cells sparing healthy tissue said jason sicklick postdoctoral fellow duke lead author study currently good chemotherapies many people advanced disease ill surgery remove tumors sicklick said desperate
85,Liver_Cancer,effective antiviral therapy improves immunosuppressive activities immune microenvironment hepatocellular carcinoma alleviating inflammation fibrosis abstracttext label background aims nlmcategory objective immune microenvironment ime plays crucial role progression hepatocellular carcinoma hcc hcc ime often compromised hepatitis b virus hbv infection chronic inflammation fibrosis antiviral therapy avt alleviation inflammation fibrosis aif shown improve prognosis however relationship among ime hcc avt aif remains unclear abstracttext abstracttext label methods nlmcategory methods total primary hbv related hcc patients enrolled training validation sets respectively establish hcc immune microenvironment score h ime score immunohistochemistry performed assess number granzyme b grb foxp cells well expression
86,Liver_Cancer,expressions significances golgi mannosidase ii e cadherin normal tissue tissues objective investigate expressions significances golgi mannosidase gm e cadherin normal tissue tissues methods expressions gm e cadherin mrnas normal tissue highly lowly differentiated tissues determined rt pcr proteins sp immunohistochemical assay western blot based differential expressions gm e cadherin analyzed correlation results rt pcr western blot showed expression levels gm mrna protein low normal tissue high moderately lowly differentiated tissues moderate highly differentiated tissues however expressions e cadherin contrary gm sp immunohistochemical assay showed gm mainly expressed cytoplasma normal tissue tissue positive rates normal tissue highly
87,Liver_Cancer,intratumoral ppt positive macrophages determine immunosuppressive contexture immunotherapy response hepatocellular carcinoma abstracttext label background hepatocellular carcinoma hcc malignancy limited treatment options poor prognosis macrophages enriched hcc microenvironment significant impact disease progression therapy efficacy aim identify critical macrophages subsets involved hcc development abstracttext abstracttext label methods macrophage specific marker genes identified single cell rna sequencing analyses clinical significance macrophages palmitoyl protein thioesterase ppt positive investigated patients hcc zhongshan hospital using immunohistochemistry immunofluorescence immune microenvironment hcc functional phenotype ppt sup sup macrophages explored using cytometry time flight cytof rna sequencing abstracttext abstracttext label results single cell rna sequencing
88,Liver_Cancer,functional genomic complexity defines intratumor heterogeneity tumor aggressiveness abstract background chronic inflammation chromosome aneuploidy major traits primary plc represent second common cause related death worldwide increased fitness aggressiveness plc may achieved enhancing tumoral genomic complexity alters tumor biology method developed scoring method namely functional genomic complexity fgc determine degree molecular heterogeneity among tumors diverse ethnicities etiologies assessing integrated genomic transcriptomic data results found tumors higher fgc scores associated chromosome instability tp mutations worse prognosis tumors lower fgc scores elevated infiltrating lymphocytes better prognosis results indicate fgc scores may serve surrogate define genomic heterogeneity plc linked chromosomal
89,Liver_Cancer,exosome depleted mir p derived hepatic stellate cells promotes tumor progression via itga pi k akt axis hepatocellular carcinoma hepatocellular carcinoma hcc major cause related death worldwide although known hepatic stellate cells hscs play critical roles development progression hcc molecular mechanism underlying crosstalk hscs cells still remains unclear investigated interactions hscs cells indirect co culture system expressions cellular exosomal mir p evaluated quantitative real time pcr cell counting kit used evaluating cell growth vitro cell migration invasion ability evaluated wound healing transwell assays western blot quantitative real time pcr luciferase reporter assay performed determine target gene
90,Liver_Cancer,immune related gene signature predicting prognosis immunotherapy response hepatocellular carcinoma abstracttext label background hepatocellular carcinoma hcc inflammation associated high incidence poor prognosis last decade immunotherapy become important strategy managing hcc abstracttext abstracttext label objective study aimed establish immune related gene signature predicting prognosis immunotherapy response hcc abstracttext abstracttext label methods identified immune related differentially expressed genes irdegs based genome atlas tcga database immunology database analysis portal immport database weighted gene co expression network analysis wgcna cox proportional hazard model utilized determine hub immune related genes irgs tide tool r package prrophetic used assess correlation immune related
91,Liver_Cancer,comprehensive analysis complement associated molecular features hepatocellular carcinoma complement cascade plays complementing role human immunity however potential roles complement system impacting molecular clinical features hepatocellular carcinoma hcc remain unclear study eleven public datasets analyzed compare complement status normal cancerous samples based classical complement associated genes complement scores constructed quantify complement signatures individual tumors hcc patients genome atlas tcga cohort focused perform systematical analyses complement status immune infiltration mirna expression dna methylation clinicopathological features drug response results show complement scores normal tissues dramatically higher tumor tissues tumor samples tcga cohort classified complement score low score high groups
92,Liver_Cancer,associating partition portal vein ligation staged hepatectomy unresectable hepatitis b virus related hepatocellular carcinoma single center study patients objective aim study assess efficacy safety associating partition portal vein ligation staged hepatectomy alpps patients hepatitis b virus related hepatocellular carcinoma hcc background alpss allows curative resection conventionally unresectable tumors however role hcc largely unknown methods consecutive hcc patients underwent alpps center april september retrospectively studied oncological results compared patients receiving transcatheter arterial chemoembolization tace patients undergoing one stage resection using propensity score matching psm analysis results median tumor diameter cm range cm patients single tumor n whereas
93,Liver_Cancer,relations new long non coding rna uc kfo metastasis objective investigate expression new long non coding rna incrna uc kfo relations invasion metastasis methods collect cases cirrhosis tissue samples cases tissue samples cases samples tissues near cases samples tissues portal vein transferred situ hybridization method used test expression uc kfo acta gene smooth muscle actin tissues results results situ hybridization indicate uc kfo expressed expressed low quantity cirrhosis group expressed positively tissues tissues near portal vein transferred tissues expression values four groups respectively variance analysis shows differences uc lkfo expression statistically significance p differences four groups
94,Liver_Cancer,dissecting intra tumoral changes following immune checkpoint blockades intrahepatic cholangiocarcinoma via single cell analysis abstracttext label purpose dissect tumor ecosystem following immune checkpoint blockades icbs intrahepatic cholangiocarcinoma icc single cell level abstracttext abstracttext label methods single cell rna sequencing scrna seq data icc patients icb clinical trial extracted gse systematically reanalyzed bulk rna seq data icc patients analyzed infiltration levels spp sup sup cd sup sup tumor associated macrophages tams examined dual immunofluorescence staining resected icc samples correlation spp sup sup tams clinicopathological features well prognostic significance evaluated abstracttext abstracttext label results among patients five received
95,Liver_Cancer,new nomogram predicts recurrence hepatocellular carcinoma patients negative preoperative serum afp subjected curative resection background currently established model predicting recurrence hepatocellular carcinoma hcc patients negative alpha fetoprotein afp curative resection therefore objective study establish nomogram identify risk recurrence afp negative ng ml patients hcc methods retrospective study conducted establish recurrence free survival rfs nomogram training cohort afp negative hcc patients results validated well matched validation cohort literature results macrovascular tumour invasion p hr macronodular cirrhosis p hr tumor size p hr glutamyl transferase p hr found independent risk factors rfs training cohort factors included nomogram c
96,Liver_Cancer,proximal resection margins prognostic distal resection margins patients undergoing hilar cholangiocarcinoma resection purpose even though therapeutic gold standard hilar cholangiocarcinoma hcca resection free resection margin rm surgical treatment still remains challenging study evaluated prognostic significance rm status resected hcca patients identified survival prognostic factors materials methods reviewed records hcca patients underwent surgery analyzed rm status prognostic factors affecting survival results negative rm n significantly associated better survival vs positive rm n mean survival time mst months vs months p margins histological findings non dysplastic epithelium low grade dysplasia carcinoma situ associated survival differences mst months vs
97,Liver_Cancer,single arm multi center phase ii study tislelizumab combined lenvatinib gemox conversion therapy potentially resectable locally advanced biliary tract zsab transgolp primary analysis jats p jats p jats p background previously reported gemox combined lenvatinib pd antibody golp regimen showed promising efficacy first line treatment advanced intrahepatic cholangiocarcinoma icca indicating golp regimen may ideal conversion therapy patients pts potentially resectable advanced biliary tract btc phase ii trial explored efficacy safety golp conversion therapy potentially resectable locally advanced btc methods patients potentially resectable locally advanced btc enrolled received tislelizumab mg q w lenvatinib mg qd gemox chemotherapy
98,Liver_Cancer,inflammation primary metastatic tumorigenesis influence alcohol high fat diets plays outsized role oncology tumors one frequently found tumors patients arise either primary metastatic disease hepatocellular carcinoma hcc prevalent form primary th common type overall expected become rd leading cause mortality us year also common site distant metastasis solid tumors instance colorectal crc metastasizes two thirds cases crc metastasis leading cause mortality patients interplay inflammation unmistakably evident nearly every case hcc diagnosed chronic disease cld cirrhosis background consumption western style high fat diet major risk factor development non alcoholic fatty disease nafld non alcoholic steatohepatitis nash becoming
99,Liver_Cancer,objective response predicts survival advanced hepatocellular carcinoma treated systemic therapies abstracttext label purpose increased number sequential treatments used advanced hepatocellular carcinoma hcc need surrogate endpoints overall survival os analyze whether objective response independent predictor surrogate endpoint os abstracttext abstracttext label patients methods systematic review randomized clinical trials rct advanced hcc published conducted explore os surrogacy response evaluation criteria solid tumors recist modified recist mrecist parallel rcts exploring impact os time dependent multivariate analysis integrated meta analysis abstracttext abstracttext label results rcts identified advanced hcc analyzed studies including patients reported os either recist n mrecist n n
100,Liver_Cancer,cyp b promotes colorectal metastasis enhancing growth metastatic cells via fatty acids dependent manner abstracttext label background nlmcategory unassigned metastasis lm accounts colorectal crc related deaths however metastatic crc cells gain ability survive grow remains largely unknown abstracttext abstracttext label methods nlmcategory unassigned first screened differentially expressed genes degs lm paired primary tumors pts gene expression omnibus geo database identified cytochrome p b cyp b common differential gene verified messenger rna mrna protein expression level clinical specimens constructing stable regulated cyp b versions hct rko crc cells stable regulated cyp b versions sw ht crc cells
101,Liver_Cancer,ksr complex serves biomarker potential therapeutic target sorafenib resistant hepatocellular carcinoma abstracttext label background nlmcategory background kinase suppressor ras ksr regulator mapk signaling overactivated hepatocellular carcinoma hcc sought determine role ksr hcc pathogenesis abstracttext abstracttext label methods nlmcategory methods tested level ksr hcc tissues cell lines tissue microarray qpcr western blotting functionally determined effects ksr proliferation migration invasion hcc cells colony formation assays scratch assays transwell migration assays xenograft tumor models co immunoprecipitation co ip experiments used assess interaction phospho serine binding protein ksr effects interaction growth proliferation human hcc cells tested co overexpression knockdown experiments
102,Liver_Cancer,immunotherapeutic response score predict prognosis unresectable hepatocellular carcinoma immune checkpoint inhibitors based conversion treatment jats p jats bold e jats bold jats p jats p jats bold background jats bold immune checkpoint inhibitor ici based conversion therapy increasingly utilized patients initially unresectable hepatocellular carcinoma hcc however immune related pathologic response irpr features post nat hcc resection specimens clinical significance remain poorly understood jats bold methods jats bold study included hcc patients received icis based conversion therapy followed curative resection irpr features clinical significance explored immunotherapeutic response score itrs developed including irpr features significant showing trend p
103,Liver_Cancer,transcatheter arterial embolization salvaged alpps novel alpps procedure especially patients hepatocellular carcinoma severe fibrosis cirrhosis abstracttext label background nlmcategory unassigned associating partition portal vein ligation staged hepatectomy alpps hepatocellular carcinoma hcc fibrosis cirrhosis often associated limited growth future remnant flr introduced new procedure named transcatheter arterial embolization salvaged alpps tae salvaged alpps shown especially suitable hcc patients cirrhosis fibrosis failed adequately respond conventional alpps short term efficacy safety tae salvaged alpps patients hcc fibrosis cirrhosis studied abstracttext abstracttext label methods nlmcategory unassigned consecutive hcc patients underwent tae salvaged alpps hospital november june retrospectively studied new alpps
104,Liver_Cancer,interleukin promotes progression hepatocellular carcinoma recruiting neutrophils abstracttext label background nlmcategory background growing number therapeutic strategies hepatocellular carcinoma hcc emerged however efficacy remains limited study investigated mechanism interleukin il progression hcc potential application hcc treatment abstracttext abstracttext label methods nlmcategory methods expression il gp il r ccl etc hcc tissues detected immunohistochemistry ihc expression il hcc cell lines detected fluorescence assay kaplan meier survival analysis il receptor relation overall survival os recurrence free survival rfs patients hcc mouse subcutaneous tumor models study effects il hcc growth immune cells western blot used detect expression il ccl fgf
105,Liver_Cancer,lncrna loxl promotes cell proliferation migration regulating mir p nfib axis becoming one lethal malignancies due high incidence mortality accumulating studies indicated long non coding rnas lncrnas critical regulators tumorigenesis development various types including lncrna loxl antisense rna loxl identified oncogene types human however role remains obscure reverse transcription quantitative pcr used measure loxl expression tissues cells western blot mtt colony formation glucose uptake wound healing assays used explore biological function loxl cells bioinformatics analysis rna pull luciferase reporter assays used explore molecular mechanism loxl cells statistical analysis used compare experimental results different groups present study
106,Liver_Cancer,world epidemiology incidence mortality risk factors objective sixth common second leading cause death around world significantly observable among male highest incidence age group years aim study investigate incidence mortality risk factors world materials methods review study performed published english studies searching databases pubmed scopus web science end strategy search includes key words hepatocellular carcinoma hcc epidemiology incidence mortality risk factors world reviewed studies incidence mortality risk factors results generally common east asia highest incidence rate mongolia standard incidence per people males females highest mortality rates occurred observed east asian countries standardized mortality rate per people males
