序号,label,cleaned_text
61,Stomach_Cancer,analysis relationship socioeconomic factors incidence slovenia unequal population distribution well known major risk factors explains much variation incidence worldwide aim study determine whether geographical variation incidence rate slovenia municipalities years could partially explained variations socioeconomic status indirect risk factor composite measure region socioeconomic status labelled deprivation index created basic socioeconomic characteristics municipality using factor analysis municipalities standardized incidence ratios non cardia calculated fully bayesian spatial model conditionally autoregressive prior applied using markov chain monte carlo techniques winbugs software spatially smoothed maps incidence rates slovenian municipalities show clear west east gradient pattern resembles geographical variation socioeconomic indices
62,Stomach_Cancer,literature review regarding influences exercise patients study aims prove effects exercise patients literature review provide basic materials development programs systematic exercise study na et el carried aerobic exercise program oriented patients operation nk cells increased exercise group study choi j ini et al according result week long exercise program oriented patients oral chemotherapy operation patients showed positive effects terms fatigue anxiety improvement nk cells quality life hand study sohn yun seon carried exercise program complex anaerobic aerobic form oriented early stage patients demonstrated improvement maximal oxygen uptake study wiebke jansen et al results exercise program complex
63,Stomach_Cancer,genetic polymorphism glutathione transferases tobacco habits risk mizoram india aim incidence mizoram highest india conducted population based matched case control study identify environmental genetic risk factors geographical area methods total histologically confirmed cases matched healthy population controls recruited gstm gstt genotypes determined pcr h pylori infections determined elisa results tobacco smoking found important risk factor high incidence mizoram meiziol local cigarette smoking important risk factor tobacco related habits cigarette tuibur tobacco smoke infused water betel nut consumption synergistically increased risk polymorphisms gstm gstt genes found directly associated mizoram however appeared effect modifiers persons habituated tobacco smoking
64,Stomach_Cancer,stoichiogenomics reveal oxygen usage bias key proteins pathways associated involves hypoxia specific microenvironments stoichiogenomics explores environmental resource limitation biological macromolecules terms element usages however patterns oxygen usage proteins ways proteins adapt hypoxia microenvironment still unknown compared oxygen carbon contents c proteomes hypoxia two glandular cells normal key proteins genome locations pathways functional dissection associated also studied association oxygen content protein expression level revealed glandular cells differentially expressed proteins deps oxygen contents regulated proteins higherthan regulated proteins total deps identified interestingly none proteins coded chromosome regulated proteins significantly enriched pathways including regulation actin cytoskeleton cardiac muscle contraction
65,Stomach_Cancer,prospective study among rural japanese population year survey mortality prospectively studied among japanese men women first responded mailed questionnaire followed may follow period deaths identified current smokers increased risk deaths compared never smokers relative risk rr confidence interval ci dose response amount cigarettes smoked daily alcohol drinkers consumed ml alcohol per day also greater risk nondrinkers rr ci association mortality individual food consumption except positive association fruit intake however frequent use greater equal week broiling meats traditional style japanese salad preparation cooking procedures positively associated mortality rr values compared infrequent use less equal month ci ci
66,Stomach_Cancer,expressions pg p gst topo ii gene cerbb cell multiplication index ki clinical significance objective investigate expressions pg p gst topo gene cerbb cell multiplication index ki clinical pathology significance methods expression examined immunohistorchemistry method results remarkable difference positive expressions pg p gst found lauren divides pathology graduation lymph node metastasis p depth infiltration significance difference p remarkable difference positive expressions topo ii found tumor differentiation lymph node metastasis p lauren divides significance difference p remarkable difference positive expressions cerbb ki found lauren divides pathology graduation depth infiltration p lymph node metastasis significance difference p conclusion
67,Stomach_Cancer,value filling gas thin layer spiral ct scan diagnosis objective analyze clinical values gas filling method thin layer spiral ct scan diagnosis methods selecting patients hospital study objects thin layer spiral ct scan applied filling gas diagnosed iconography results evaluated leison sites clinical stages well analyzed differences stomachoscopy pathological examination results ct examination showed cases happened sinuses ventriculi cases happened pars cardiaca cases sites differences stomachoscopy examination significant p without statistical significance examination tnm stages significant differences ct examination stomachoscopy examination p without statistical significance conclusion adopting thin layer spiral ct scan filling gas patients locate
68,Stomach_Cancer,novel drug delivery systems emerging platform therapy long regarded one world fatal diseases claiming lives countless individuals year prevalent recently reached high number fatalities continues one fatal forms requiring immediate attention due low overall survival rate early detection appropriate therapy perhaps difficult challenges fight focused positive tactics therapy paper went current advancements progressions nanotechnology based systems modern drug delivery therapies great detail recent therapeutic tactics used nanotechnology based delivery drugs aim improve cellular absorption pharmacokinetics anticancer drug efficacy allowing precise targeting specific agents effective treatment current review also provides information ongoing research aimed improving curative effectiveness
69,Stomach_Cancer,ecology chile results case control study one nitrate ecology summarized patients attending gastroscopy clinics participating hospitals santiago interviewed diagnoses known patients matched noncancerous diseases selected pool found patients lived high risk areas longer periods early life controls controls lived low risk areas longer terms patients association existed occupation agriculture subgroup patients histologic classification available association residence early life high risk area seen patients intestinal type nitrate levels urine nitrite levels saliva determined school children years age areas high risk central chile areas low risk located extreme northern southern regions levels nitrates nitrites concurrently determined selected vegetables
70,Stomach_Cancer,occurrence gastric stump resection investigation patients gastric resection occasion benign gastric diseases duodenal gastric ulcers polyps revealed origination remaining part patients average patients resection confirmation remaining part process develops average years years resection patients region anastomosis rest distance remaining part admitted per cent base clinical laboratory data roentgenologically diagnosed admitted per cent fibrogastroscopically per cent per cent patients positive results obtained purposeful gastrobiopsy severe atrophic gastritis adjoining mucosa found per cent examined radical operation treatment total subtotal gastric resection performed per cent patients rest inoperable resected precancerosis dur patients enlisted dispensary system particularly th year resection
71,Stomach_Cancer,decreasing trend japan abstract still common males females japan japanese still show highest mortality incidence world however age adjusted death rate shown marked declining trend sexes last years japan advocates mass screening clinicians specialize surgical treatment may wish claim credit decrease mortality japan whereas advocates primary prevention may wish claim decrease mortality largely due decrease incidence reflecting recent change dietary habits especially spread western style foods diminished intake traditional japanese foods fact incidence rate estimated osaka registry shows similar decreasing trend mortality many western countries notably united states death rate decreasing long time still decreasing countries
72,Stomach_Cancer,second malignancy patients possible risk factors identify possible risk factors multiple primary patients case control analysis based data medical records conducted patients males females affected one primary subsequently concurrently cases patients alone controls matching sex age time operation survival period relative risks rr history father rr family history rr history hemorrhoids rr significantly increased sexes proportion professionals males significantly higher cases controls conditional multiple logistic regression analysis males adjusted relative risk arr family history two members arr statistically significant smoking tended increase risk multiple primary males especially cases smoking related second malignancy rr data suggest possibility
73,Stomach_Cancer,investigation lymphatic stream gastric solitary lymph node metastasis understanding lymphatic drainage route gastric crucial complete lymph node retrieval sites susceptible metastasis however lymphatic stream complex remains incompletely characterized patients small cm serosa negative gastric solitary lymph node metastasis treated institute hospital included study total patients classified according location solitary lymph node metastasis left gastric artery lga group right gastroepiploic artery rgea group right gastric artery rga group splenic artery sa group location primary tumors investigated aid mapping lymphatic stream lymphatic flow lga patients rgea patients main lymphatic drainage routes lymphatic area overlapped lower third lga rgea
74,Stomach_Cancer,prognostic factors survival analysis years data referral hospital iran evaluation international variation background common among iranian men studied survival rates prognostic factors referral hospital tehran iran patients methods followed patients hospitalized baqyiatallah hospital estimated survival rates overall among operable patients exclusively hazard ratios hr different prognostic factors estimated cox regression model furthermore studied international variations stage distribution year survival results overall year survival low majority patients diagnosed stage iv stage tumor size age gender statistically significant prognostic factors relative risk mortality stage iv compared stage ia confidence interval highest year survival reported japan particularly among screening
75,Stomach_Cancer,influencing factors depression patients receiving chemotherapy purpose purpose study identify factors influence depression patients receiving chemotherapy outpatient clinic methods cross sectional design used ninety two subjects diagnosed receiving chemotherapy agreed participated study subjects completed survey included questions depression symptom experience social support self efficacy results level depression reported depression differed according patient perceived health status depression significantly correlated symptom experience social support self efficacy important factor related depression symptom experience followed social support self efficacy three factors could explain depression patients receiving chemotherapy conclusion although level depression patients receiving chemotherapy relatively low patients reported depression important
76,Stomach_Cancer,burden russian federation analysis global burden disease study jats p significance russia among european region countries highest number new cases deaths purpose study assess trends indicators characterizing burden russian federation analyze gender age distribution burden material methods study relies data global burden disease study incidence mortality russia almost year period study design descriptive observational epidemiological study employed correlation regression analysis results registered new cases deaths russia resulted total loss dalys registered year decrease indicators burden average annual decline incidence equaled decline prevalence decline mortality decline daly however changes uneven periods sharp increases decreases stabilization indicators since
77,Stomach_Cancer,early gastric remnant background aims early gastric remnant rare periodical endoscopic examinations mandatory patients partial gastrectomy good prognosis goal improve surgical management gastric remnant retrospectively investigated total rare cases early gastric partial gastrectomy methodology total cases gastric resected department among resected cases cases histologically diagnosed early gastric patients previously undergone partial gastric resection time interval initial partial gastrectomy second resection remnant years patients group less years patients group investigate rare cases remnant early gastric results incidence early gastric remnant location remnant around stoma suture line group group incidence rate mucosal group group total gastrectomy selected group
78,Stomach_Cancer,nobody talking din navajo communities speak helicobacter pylori infections third leading cause death globally helicobacter pylori plays role healthy human gut also associated multiple chronic diseases including though h pylori prevalence declining parts world remains high among certain populations arizona rates times higher among navajo nation population compared non hispanic white population pilot project assessed adult dine navajo individuals understanding awareness regarding h pylori infection focus groups held three dine communities data analyzed thematically using multi investigator consensus approach participants limited knowledge h pylori infection perceived local medical providers also limited knowledge conditions participants described poor
79,Stomach_Cancer,clinical value parameters perfusion imaging tumor msct objective compare difference ct perfusion imaging parameters tumors various pathologic types explore clinical application value methods thirty four patients tumor confirmed gastroscopic examination postoperative pathologic biopsy scanned msct scanner using perfusion technique thirty four patients classified three groups according pathological findings n lymphoma n interstitialoma n ct hemodynamic parameters including blood flow bf blood volume bv mean transit time mtt permeability surface ps measured regions interest statistically analyzed results mean bf bv mtt ps groups ml g min ml g ml g min lymphoma groups ml g min ml
80,Stomach_Cancer,mutations cdkn mts p ink mts p ink b genes human hepatocellular cholangio carcinomas cdkn mts p ink mts p ink b genes encoding cyclin dependent kinase inhibitors found homozygously deleted high frequency cell lines many different types primary determine frequency cdkn mts mutations human liver cholangio molecular analyses cdkn mts performed cell lines primary adenocarcinomas hepatocellular carcinomas cholangiocarcinomas two four cell lines snu snu snu kato iii mutations cdkn mts gene snu homozygous deletion snu nonsense mutation cga tga arg stop codon cdkn gene mutations observed primary tissues contrast mutations cdkn mts northern blot analysis
81,Stomach_Cancer,factors related colorectal screening practice among disease free lung survivors korea lung survivors likely develop colorectal general population however little known current status gastrointestinal screening practices related factors among lung survivors enrolled disease free lung survivors years age treated two hospitals patients completed questionnaire included colorectal screening lung treatment well sociodemographic variables among lung survivors correlations colorectal screening recommendations respectively reported receiving physician advice screen second primary spc recommended screening likely receive screening adjusted odds ratios aor confidence interval ci colorectal screening aor ci less educated lung survivors less likely colorectal screenings lack physician advice spc
82,Stomach_Cancer,dietary flavonoid intake risk colorectal colorectal common leading causes deaths alimentary tract interact directly dietary components colorectal may closely related dietary intake systematically searched published literature written english via pubmed searching terms related colorectal risk dietary flavonoids june twenty three studies identified articles finally selected analysis log point effect estimates corresponding standard errors calculated using covariate adjusted point effect estimates cis selected studies total dietary flavonoid intake associated reduced risk colorectal odds ratio ci respectively among flavonoid subclasses intake flavonols flavan ols anthocyanidins proanthocyanidins showed significant inverse association colorectal risk ci respectively significant association found flavonols
83,Stomach_Cancer,gastric stump resection due peptic disease stump severe late complication resection due peptic disease recent clinical studies show increase incidence gastric carcinoma patients underwent resection comparison general population detected within first four years following resection considered consequence false pathological diagnosis etiologic factors contribute development late gastric carcinomas years initial operation remain unknown retrospective study analysed incidence whole population patients operated peptic disease resection methods vagotomy department period total patients operated malignant diseases patients underwent surgery peptic disease gastric stump surgery performed patients following resection peptic disease mean age years average years elapsed initial surgery diagnosis reoperation
84,Stomach_Cancer,risk incidence cohort mayak pa workers occupationally exposed ionizing radiation widespread health condition associated environmental genetic factors contribution ionizing radiation etiology sufficiently studied study aimed assess association incidence risk doses occupational radiation exposure cohort workers hired main mayak production association facilities taking account non radiation factors including digestive disorders study cohort comprised individuals diagnoses reported among cohort members occupational absorbed doses provided mayak worker dosimetry system mwds external gamma ray exposure mayak worker dosimetry system mwds internal exposure plutonium excess relative risks err per gy estimated using poisson regression analyses run using amfit module epicure software
85,Stomach_Cancer,aggregation history parents offspring comparison sites background aim study evaluate magnitude aggregation history parents offspring comparison history sites methods used baseline data japan collaborative cohort study evaluation risk jacc study initiated japan association history subjects parents subjects subjects siblings evaluated odds ratios crude generalized estimating equations gee technique four sites colorectum liver lung bronchus results aggregation history parents offspring evident significant magnitude parent offspring association disease history colorectum liver found greater conversely lung bronchus failed demonstrate significant aggregation conclusions hereditary environmental influences shared parents offspring likely play strong aetiological role colorectal liver versus weaker still significant
86,Stomach_Cancer,case control study single multiple saitama prefecture japan case control study done saitama prefecture japan relation dietary smoking drinking habits study based two sets cases male single male multiple cases newly diagnosed adenocarcinoma type male controls derived residents saitama prefecture dietary habits investigated intake separate foods food groups means food frequency questionnaire including individual taste preferences among single series dose response relationships observed dietary items preference salty foods miso soup boiled fish pickled vegetables nuts raw vegetables seaweed multiple logistic regression analysis multiple case series dose response relationships observed dietary items miso soup fruits seaweed multiple
87,Stomach_Cancer,comparative case control analysis atrophic gastritis conducted comparative case control analysis atrophic gastritis involving cases cases atrophic gastritis control subjects based questionnaire survey conducted subjects received gastroscopic examination aichi center hospital april march risk atrophic gastritis males females associated environmental factors risk compared control subjects positively associated intake salted fish guts cod roe relative risk rr confidence interval ci smoking rr cigarettes per day ci inversely associated western style breakfast rr ci males additionally risk inversely associated daily intake raw vegetables rr ci males compared patients atrophic gastritis controls several environmental factors intake green yellow vegetables
88,Stomach_Cancer,association dietary heterocyclic amine levels genetic polymorphisms nat cyp cyp risk hospital based case control study japan although associations grilled broiled barbecued meats fish intake risk investigated evidence implicating heterocyclic amine hca intake cause limited conducted case control study investigate association hca intake risk also investigated possible effect genetic polymorphisms nat cyp cyp hca exposure data assessed using self administered food frequency questionnaire estimated hca intake verified measuring amino methyl phenylimidazo b pyridine phip values human hair total cases controls included analyses odds ratios ors calculated using conditional logistic regression analysis compare intake levels first third
89,Stomach_Cancer,breast incidence survival migrants netherlands migrant populations experience health transition influences risk determined environmental changes acculturation processes retrospective cohort study investigated differences breast risk survival migrants netherlands invasive breast cases diagnosed selected netherlands registry standardized incidence ratios sir computed ratio observed expected differences survival expressed hazard ratio hr using cox regression relative survival rates rsr migrant women exhibited significantly lower risk breast compared dutch natives however year rsr lower migrants range compared dutch natives death rates increased moroccan hr reduced indonesian hr patients breast incidence noncardia significantly elevated migrants highest turkish males sir cardia less frequent
90,Stomach_Cancer,investigating incidence north iran joinpoint regression model jats title abstract jats title jats p jats bold purpose jats bold incidence major public health concern one leading causes premature mortality worldwide aim present model examines changes incidence babol city high risk area north iran jats bold methods jats bold study examines incidence registration center babol city age incidence rate asr calculated per people per year trend analysis calculated using joinpoint regression software research average percentage annual changes calculated based age gender jats bold results jats bold study data patients studied asr men higher women vs based results
91,Stomach_Cancer,activity cathepsin blood serum urine patients pancreas liver cathepsin protease involved invasion metastasis formation purpose study evaluate prognostic value cathepsin activity blood serum urine patients pancreas liver study carried samples blood serum urine obtained patients pancreas liver treated surgically first department general surgery endocrinology medical university bialystok control group consisted healthy individuals activity cathepsin determined serum urine folin ciocaltau method cupric modification expressed nmol tyr ml h specific activity cathepsin determined urine expressed nmol tyr mg protein h protein concentration serum assessed lowry et al method results expressed mg ml significant increase activity cathepsin serum p
92,Stomach_Cancer,abstracttext label introduction nlmcategory background usually adenocarcinoma arising includes tumours arising gastro oesophageal junction type ii iii junctional tumours annual incidence varies among countries sex cases per year japanese men japanese women british men british women abstracttext abstracttext label methods outcomes nlmcategory methods conducted systematic review aimed answer following clinical questions effects radical versus conservative surgical resection effects adjuvant chemotherapy searched medline embase cochrane library important databases april clinical evidence reviews updated periodically please check website date version review included harms alerts relevant organisations us food drug administration fda uk medicines healthcare products regulatory agency mhra
93,Stomach_Cancer,incidence mortality shandong province jats title abstract jats title jats p common chinese population present study aimed analyze incidence mortality result shandong province order provide reference prevention control analyzed incidence mortality data collected registries calculated crude age standardized truncated incidence mortality rates registered population estimated numbers new cases deaths might occurred total provincial population applying age specific rates corresponding populations estimated numbers new cases deaths respectively among total shandong population incidence mortality rates higher men women incidence rural areas similar urban areas whereas mortality markedly higher rural urban areas age specific incidence mortality increased age particularly
94,Stomach_Cancer,dietary habits risk jacc study background despite declining incidence still dominant japan association dietary habits risk investigated large prospective study japan methods data obtained using self administered questionnaire food frequency questionnaire used evaluate consumption selected food items proportional hazard model used determine hazard ratios hrs confidence intervals cis different levels dietary intakes results western style breakfast showed inverse association risk males hr ci women consumed liver three four times per week per day significant increased risk respectively hr ci hr ci clear dose response relationship intake liver risk observed found association mortality consumption fruit mandarin orange
95,Stomach_Cancer,hydroxy deoxyguanosine present study measured hydroxy deoxyguanosine dna adjacent tissues normal tissues peripheral blood leukocytes patients n investigate etiological association gastric possibility whether peripheral blood leukocytes use surrogate marker early diagnosis hplc ecd system normal tissues found hydroxy deoxyguanosine levels tissues infected helicobacter pylori fold higher tissues without infected helicobacter pylori however adjacent tissues found hydroxy deoxyguanosine levels tissues infected helicobacter pylori fold lower tissues without infected helicobacter pylori tissues hydroxy deoxyguanosine levels tissues infected helicobacter pylori significantly different tissues without infected helicobacter pylori helicobacter pylori negative specimens hydroxy deoxyguanosine levels adjacent tissues found significantly higher
96,Stomach_Cancer,prospective study atrophic gastritis risk relation atrophic gastritis gastric lesions lifestyle factors risk prospectively studied among subjects underwent gastroscopic examination responded questionnaire survey aichi center hospital years follow average incident cases identified least three months initial examination baseline endoscopic findings indicated presence atrophic gastritis risk developing increased fold compared indication baseline risk increased advancing degree atrophy increasing extension atrophy lesser curvature trends relative risks statistically significant p p respectively risk developing statistically significantly increased among subjects gastric polyps among gastric ulcer cases tended consume cigarettes alcohol rice pickles salted fish gut cod roe less fruits vegetables
97,Stomach_Cancer,dietary salt nitrate mortality countries background high salt nitrate intake considered risk factors little known possible interactions ecological study examines respective importance factors mortality population level using data obtained standardized conditions biochemical analyses performed laboratories method randomly selected hour urine samples populations sampled countries n people sodium nitrate obtained intersalt study median sodium nitrate levels age sex standardized ages years averaged per country ecological correlation regression analyses done relation national mortality rates results pearson correlation mortality sodium countries men women p nitrate p men p women multiple regression mortality using sodium nitrate independent variables adjusted r
98,Stomach_Cancer,global statistics globocan estimates incidence mortality worldwide prostate relationship human development index objective one common worldwide second common cause induced deaths lung aim study investigate epidemiology incidence mortality countries relationship hdi index materials methods study descriptive analytic study based extraction incidence mortality data world bank incidence mortality rates distribution maps drawn world countries analyze data correlation test regression tests used evaluate correlation incidence mortality hdi statistical analysis carried stata significance level estimated level results cases fifth common highest incidence mortality related asia continent eastern asia region positive significant correlation incidence hdi index r p statistically significant
99,Stomach_Cancer,associations cigarette smoking alcohol drinking survival prospective patient cohort study japan cigarette smoking alcohol drinking may affect prognosis evidence inconsistent investigated associations pretreatment smoking alcohol drinking risk cause death among patients histologically confirmed diagnosed single hospital japan histories smoking alcohol drinking assessed using self administered questionnaire patients followed december cox proportional hazards model used estimate hazard ratios hrs confidence intervals cis person years cause deaths documented among patients overall ever drinking significantly associated increased risk cause death hr ci death positive linear associations frequency drinking ptrend amount alcohol consumed per day ptrend observed risk cause death
100,Stomach_Cancer,analysis incidence mortality china purpose analyze incidence mortality chinese registration areas methods checking reviewing registry data registries registries data included analysis incidence mortality proportion cumulative rates calculated respectively chinese population census segi population used age standardized incidence mortality rates results registries covered total population urban rural total newly diagnosed cases deaths cases respectively crude incidence male female age standardized incidence rates chinese standard population asr china world standard population asr world respectively cumulative incidence rate years old incidence asr china urban areas whereas rural areas mortality male female age standardized mortality rates chinese standard population asr
101,Stomach_Cancer,seriousness cannot overstated since causes deaths organ since majority cases encountered surgeon disease far advanced permit complete removal involved tissue various forms may considered either one hopeless one curable types pessimistic attitude always existed minds members medical profession would seem justified apparently increase incidence malignant processes increase however undoubtedly partially result achievements preventive medicine increased span life larger number persons formerly reach age paper prepared request american society control one series monographs subjects interest importance engaged diagnosis treatment hand progress clinical roentgenologic diagnosis recognized earlier stages single factor depends possibility cure experience shown malignant process may
102,Stomach_Cancer,study mir expression present study planned investigate mir expression study explored relationship mir expression clinicopathological characteristics including proliferation migration apoptosis cells sixty three samples tissue surrounding tissue obtained total rna extracted expression levels mir tissue well surrounding tissue measured semi quantitative pcr effects mir overexpression migration cells examined transwell assay effects mir overexpression apoptosis cells examined flow cytometer expression level mir significantly decreased tissues comparison surrounding tissues p moreover expression mir related well tumor size tnm stage lymphatic metastasis relapse p hand cell line overexpression mir showed significant decline proliferation rate migration rate comparison control cells
103,Stomach_Cancer,early pathology characteristic correlation factor analysis objective discussion early time pathology characteristic correlation factor provide basis diagnosis methods collects courtyard integrity make follow visit material early examples analyzes clinical pathology characteristic correlation factor results ratio patient men women l female succeeds imperial civil service examinations age years old compares masculine l year old morbidity spot sees ahead time dou buzui old age early time multi symptomlesses type ic majority histology type old age high differentiation gland primarily young people low split gland conclusion middle old aged disease incidence rate high young people case illness pathology minute
104,Stomach_Cancer,vitamin c vitamin e multivitamin supplement use mortality prevention study ii cohort supplementation antioxidant vitamins associated decreased risk regression precancerous lesions high risk areas china colombia examined association mortality regular use times per month individual vitamin c supplements individual vitamin e supplements multivitamins among united states adults prevention study ii cps ii cohort cps ii participants completed questionnaire enrollment followed mortality follow deaths men women adjustment multiple potential risk factors vitamin c use enrollment associated reduced risk mortality rate ratio rr confidence interval ci however reduction risk observed among participants short duration use enrollment rr ci
105,Stomach_Cancer,cigarette smoking mortality due findings jacc study background several epidemiologic studies reported positive association cigarette smoking prevalence smoking men remains high japan compared developed countries therefore great importance determine impact cigarette smoking among japanese population japan collaborative cohort study jacc study provided opportunity examine association smoking risk mortality due method baseline survey conducted throughout japan among inhabitants areas data retrieved participants male female provided sufficient information smoking habits without history caner baseline total person years deaths due caner identified results current smokers higher risk death due non smokers hazard ratio confidence interval ci risk men smoked
106,Stomach_Cancer,estimated amount hour urine sodium excretion positively correlated breast prevalence korea one common korea aim study identify association prevalence particularly amount hr urine sodium excretion estimated spot urine specimens study included subjects took part korean national health nutritional examination survey total amount urine sodium excreted hr period estimated using two equations based values spot urine sodium creatinine subjects estimated hr urine sodium excretion two standard deviations mean group prevalence higher subjects lower hr sodium excretion group using tanaka equation estimate prevalence group whereas group p using korean equation prevalence group group p using tanaka equation breast
107,Stomach_Cancer,cluster lifestyle risk factors screening behaviors among korean adults study aimed investigate clustering patterns lifestyle risk factors examine association risk factor clusters screening adherence data korean national screening survey annual cross sectional nationwide survey used study population included adults aged years history six risk factors including smoking drinking physical inactivity obesity meat intake salted food intake well screening behaviors assessed frequent risk factor physical inactivity followed smoking males high salted food intake females compared participants subjects risk factors three risk factors less likely adhere screening guidelines males adjusted odds ratio aor confidence interval ci females aor
108,Stomach_Cancer,population based cohort studies type diabetes risk chinese men women although positive associations found diabetes number sites investigations limited results lack consistency prospective study investigated relationship type diabetes mellitus dm risk mainland china assessed associations among dm dm duration risk two prospective population based cohorts shanghai women health study shanghai men health study included study men women cases identified annual record linkage shanghai registry verified home visits review medical charts median follow years shanghai men health study years shanghai women health study total incident cases men women identified september overall find evidence dm associated increased risk
109,Stomach_Cancer,study relationship susceptibility neoplasm polymorphism inducible nitric oxide synthase gene objective study relationship polymorphism inducible nitric oxide synthase inos gene susceptibility intestinal type cardia chinese people methods community based case control study designed ninety three intestinal type cardia patients endoscopy pathology diagnosis identified cases two hundred forty six controls served controls results c polymorphism found exon inos gene changed coding amino acid serine leucine formed recognition site identified tsp restriction enzyme called c polymorphism allele gene frequency control group statistically significant difference found c polymorphism alone increased susceptibility intestinal cardia significant type multiplicative interaction found increasing
110,Stomach_Cancer,trends incidence golestan province high risk area northern iran background aimed present temporal geographical trends incidence golestan province high risk area northern iran methods study conducted cases registered golestan population based registry gpcr age standardized incidence rates asrs per person years calculated joinpoint regression analysis used calculate average annual percent changes aapc also calculated contribution population aging population size risk overall changes incidence rates results overall patients registered asr significantly higher men women p significant decreasing trend incidence men aapc ci p found higher asr rural urban p population well significant decreasing trend rates aapc ci
111,Stomach_Cancer,overall structure microbiota patients adenocarcinoma colon introduction accumulating evidence suggests human bowel microbiota contributes etiology colorectal crc via pro carcinogenic activities specific pathogens also via influence wider microbial community particularly metabolome aim study aim study analyzes overall structure microbiota patients adenocarcinoma colorectal healthy controls results studies suggested colorectal develops complex interactions inherited susceptibility environmental factors strong association adenomatous polyps pathogenic bacteria precursors vast majority colorectal thus data suggested development intestinal dysbiosis patients adenocarcinoma characterized inhibiting obligate protective microflora activation opportunistic microorganisms base carbohydrates fats proteins metabolism disturbances accumulation toxic metabolic products may important pathogenetic factor tumor
112,Stomach_Cancer,effect surgical treatment primary cardiac esophageal carcinoma remnant objective report surgical treatment results cardiac esophageal remnant methods patients cardiac esophageal remnant treated surgically results primary cardiac esophageal carcinoma remnant developed male patients females patients underwent subtotal gastrectomy billroth ii reconstruction first time mean interval two operations years clinical symptoms frequently included abdominal distension pain hemorrhage thirty patients received radical resection conclusion remnant suspected patients undergoing subtotal gastrectomy years clinical symptoms upper gastrointestinal tract early diagnose early curative resection done cardiac remnant total gastrectomy p loops roux en esophagojejunostomy reconstruction recommended procedure advantage retaining enough food storage
113,Stomach_Cancer,mortality china objective assess impact chinese population epidemiological analysis mortality distribution methods data mortality collected sampling survey involved one tenth total chinese population results crude mortality rate china per per males per females comprised total deaths making leading cause death mortality rate males times females chinese mortality rates adjusted world population per per males females males females times developed countries age adjusted mortality rates china distinct geographical difference form lowest per highest per surveyed localities per urban areas per rural areas giving difference times conclusion prevention treatment china especially countryside developed areas northwest long term focus
114,Stomach_Cancer,protective effect green tea risks chronic gastritis despite declining trend remains second common worldwide examined role green tea consumption chronic gastritis risks population based case control study conducted yangzhong china cases chronic gastritis cases healthy controls epidemiologic data collected standard questionnaire odds ratios confidence intervals ci estimated using logistic regression models sas inverse association observed green tea drinking chronic gastritis risks adjusting age gender education body mass index pack years smoking alcohol drinking ors green tea drinking ci ci chronic gastritis respectively addition dose response relationships observed years green tea drinking diseases results provide support protective
115,Stomach_Cancer,survival patients changle city china aim survival rate patients used evaluate effects treatments short mid term survival patients present level treatments described calculating year survival rates aims study document patterns survival treatments changle city analyze whether stage way treatment impacted survival patients methods total number patients reported changle registry investigated respect disease condition way treatment survival time year survival rates estimated using life table method results year survival rates patients changle city respectively year survival rates stageior ii group times high stage iii iv group respectively year survival rates operation group times high operation group respectively
116,Stomach_Cancer,urban problems health promotion workshop eupha section health promotion nutrients could implicated occurrence gastric methods hospital based case control study carried krakow period incident cases confirmed histopathologically number controls enrolled controls recruited amongst patients history admitted conditions unrelated digestive tract diseases matched cases age years gender results study showed protective effect lower intake saturated fatty acids cholesterol occurrence inversely low intake linolic acid found associated higher risk ci found also low intake b carotene ci vitamin e ci increased risk results support evidence intake mineral components may play role occurrence according obtained data low intake iron
117,Stomach_Cancer,abstracttext label introduction nlmcategory background usually adenocarcinoma arising includes tumours arising gastro oesophageal junction type ii iii junctional tumours annual incidence varies among countries sex cases year per japanese men japanese women british men british women abstracttext abstracttext label methods outcomes nlmcategory methods conducted systematic review aimed answer following clinical questions effects radical versus conservative surgical resection effects adjuvant chemotherapy searched medline embase cochrane library important databases august bmj clinical evidence reviews updated periodically please check website date version review included harms alerts relevant organisations us food drug administration fda uk medicines healthcare products regulatory agency
118,Stomach_Cancer,abstract lb epstein barr virus encoded microrna mir bart upregulates human cellular microrna mir downregulates irak nf b cells epstein barr virus ebv contributes development specific subsets nasopharyngeal malignant lymphoma etc micrornas mirnas implicated regulation various pathobiological processes recently ebv encoded viral mirnas disclosed whereas functions remain largely unknown notable example human mirna targeted viral mirna study investigated ebv encoded viral mirna mir bart human cellular target interaction ebv mir bart ebv infected cell line snu highly expressed comparing ebv infected lymphoma cell lines raji jijoye addition ebv infected cell revealed high level human cellular mir
119,Stomach_Cancer,fruit vegetable intake among male adults case control study northern viet nam objective study investigated association fruit vegetable intake considering impacts helicobacter pylori h pylori infection tobacco smoking methods case control study featuring male incident cases male controls conducted general hospital viet nam semi quantitative food frequency demographic lifestyle questionnaire used venous blood samples collected determine h pylori status igg elisa respective associations fruit vegetable intake examined using unconditional logistic regression analysis adjustments possible cofactors results fruit intake showed weak inverse association became non significant adjusting h pylori infection ci p trend stratifying h pylori status
