序号,label,cleaned_text
13,1,nomogram models predicting risk prognosis newly diagnosed ovarian cancer patients liver metastases large population based real world study b background b previous studies liver metastases lm newly diagnosed ovarian cancer ndoc patients based surveillance epidemiology end results seer program disregarded selection bias missing data b methods b identified data ndoc patients seer presented comprehensive description dataset limited possible biases due missing data applying multiple imputation mi determined predictive factors underlying lm development ndoc patients evaluated prognostic factors ndoc patients lm oclm established predictive nomograms assessed concordance index calibration curve decision curve analysis dca clinical impact curves cic b results b
14,1,predicting liver cancer risk using comprehensive medical history abstracttext label background objectives liver cancer mortality rising faster cancer significantly impacting life expectancy due relatively young median age diagnosis high mortality rate currently consistently recommended screening tests liver cancer individuals high risk profile abnormalities body systems liver disease cirrhosis study aims screen various body system diseases might associated liver cancer risk abstracttext abstracttext label methods study utilized us database including us based adults aged liver cancer least absolute shrinkage selection operator regression logistic regression used identify significant predictors calculate odds ratios ors statistical analyses conducted using r software abstracttext abstracttext label
15,1,autophagy activation hepatocellular carcinoma contributes tolerance oxaliplatin via reactive oxygen species modulation purpose understanding roles mammalian autophagy cancer highlights recent advances pharmacologic manipulation autophagic pathways therapeutic strategy cancer however autophagy status corresponding functions hepatocellular carcinoma hcc therapeutic stress remain clarified study determine whether autophagic machinery could activated chemotherapy contribution autophagy tolerance oxaliplatin hcc experimental design autophagy activation cell death induced oxaliplatin examined two hcc cell lines well vivo using hcc model nude mice hcc tissue samples without locoregional chemotherapy surgery also examined immunohistochemical electron microscopic analysis results autophagy functionally activated hcc cell lines xenografts oxaliplatin treatment suppression autophagy using either
16,1,knockdown lncrna linc suppresses tumorigenesis liver cancer via sponging mir p background liver cancer frequent malignancy poor prognosis high mortality world reported many lncrnas could modulate tumorigenesis liver cancer identify novel potential targets liver cancer differential expressed lncrnas liver cancer adjacent normal tissues analyzed bioinformatics tool methods differential expressed lncrnas liver cancer adjacent normal tissues analyzed bioinformatics tool cell viability proliferation tested cck ki respectively apoptosis liver cancer cells tested flow cytometry gene protein expressions liver cancer cells measured qrt pcr western blot respectively vivo model liver cancer established detect effect linc liver cancer vivo results linc found negatively correlated
17,1,evaluation midkine diagnostic serum biomarker hepatocellular carcinoma purpose evaluate value serum midkine mdk diagnostic biomarker hepatocellular carcinoma particularly negative alpha fetoprotein afp early stage experimental design mdk expression tumors assessed immunohistochemistry patients hepatocellular carcinomas liver cirrhosis serum mdk levels detected elisa participants including hepatocellular carcinomas hospital controls different medical centers sensitivities specificities serum mdk diagnosing hepatocellular carcinoma according afp level barcelona clinic liver cancer bclc stage analyzed results mdk levels significantly elevated hepatocellular carcinoma tissues well serum samples sensitivity serum mdk hepatocellular carcinoma diagnosis much higher afp vs similar specificities vs notably serum mdk outstanding performance distinguishing afp negative hepatocellular
18,1,fmo cancer associated fibroblasts sensitize anti pd therapy patients hepatocellular carcinoma abstracttext label background nlmcategory background efficacy immune checkpoint inhibitors icis hepatocellular carcinoma hcc limited heterogeneity individual responses therapy heterogeneous phenotypes crucial roles cancer associated fibroblasts cafs immunotherapy resistance remain largely unclear abstracttext abstracttext label methods nlmcategory methods specific caf subset identified integrating comprehensive single cell rna sequencing spatial transcriptomics transcriptome profiling patients hcc different responses antiprogrammed cell death protein anti pd therapy mouse orthotopic hcc models coculture system constructed cytometry time flight analysis performed investigate functions mechanisms specific cafs immune context hcc abstracttext abstracttext label results nlmcategory results identified
19,1,liver metastases detected intraoperatively indicates worse prognosis colorectal liver metastases patients resection combined microwave ablation abstracttext label background nlmcategory unassigned whether tumor numbers detected surgery compared preoperative image affecting survival colorectal liver metastases crlm patients hepatectomy combined microwave ablation mwa remains unclear abstracttext abstracttext label methods nlmcategory unassigned crlm patients underwent hepatectomy combined mwa retrospectively assessed compared tumor numbers preoperative image patients equal intraoperative tumor numbers defined equal number group n patients detected tumor numbers surgery defined number group n clinicopathological factors prognosis compared two groups abstracttext abstracttext label results nlmcategory unassigned compared equal number group number group characterized lymphatic
20,1,association disease condition changes intestinal flora plasma endotoxin vascular endothelial growth factor levels patients liver cancer objective currently therapeutic effect patients liver cancer associated disease development meanwhile efficacy patients advanced liver cancer far satisfactory therefore aim study explore association disease condition changes liver function indexes intestinal flora plasma endotoxin et vascular endothelial growth factor vegf levels patients liver cancer patients methods total patients primary liver cancer hospital enrolled study patients divided three groups including early liver cancer group middle liver cancer group advanced liver cancer group peripheral blood collected subject detect liver function indexes procalcitonin pct plasma et vegf levels
21,1,hepatoscan ensemble classification learning models liver cancer disease detection jats p liver cancer dangerous disease poses significant risks human health complexity early detection liver cancer increases due unpredictable growth cancer cells paper introduces hepatoscan ensemble classification detect diagnose liver cancer tumors liver cancer datasets proposed hepatoscan integrated approach classifies three types liver cancers hepatocellular carcinoma cholangiocarcinoma angiosarcoma initial stage liver cancer starts liver second stage spreads liver parts body deep learning emerging domain develops advanced learning models detect diagnose liver cancers early stages train pre trained model inceptionv liver cancer datasets identify advanced patterns associated cancer tumors cells accurate segmentation
22,1,nuclear matrix protein alterations associated colon cancer metastasis liver purpose development colon cancer markers detect liver metastases early predict patients risk develop liver metastases would major impact disease previously identified g brunagel et al cancer research nuclear matrix proteins nmps associated colon cancer objective study identify existence specific nmp fingerprint human liver metastasis colon cancer experimental design using high resolution two dimensional gel electrophoresis analyzed nmp expression matched liver metastases adjacent normal samples three normal donor liver samples compared colon cancer nmp patterns along several primary cell systems lines results analysis multiple gels sample revealed three proteins present liver metastases
23,1,data circrpn inhibits aerobic glycolysis metastasis hepatocellular carcinoma jats p lt div gt abstract lt p gt although circular rnas circrna known modulate tumor initiation progression role hepatocellular carcinoma hcc metastasis remains poorly understood three metastasis associated circrnas identified previous circrna sequencing study screened validated two hcc cohorts circrpn downregulated highly metastatic hcc cell lines hcc tissues metastasis patients hcc lower circrpn levels displayed shorter overall survival higher rates cumulative recurrence mechanistic studies lt gt vitro lt gt lt gt vivo lt gt revealed circrpn binds enolase eno accelerates degradation promote glycolytic reprogramming akt mtor pathway thereby inhibiting hcc metastasis
24,1,obesity liver cancer obesity related metabolic disorders become globally prevalent posing challenge chronically damaged liver predisposing development progression cancer rising phenomenon obesity epidemic may provide means understanding liver cancer one malignancies rising incidence developed countries last decades non alcoholic fatty liver disease associated obesity insulin resistance type diabetes increasingly recognized trigger liver cancer western populations characterized low prevalence established risk factors liver cancer viral hepatitis hepatotoxin exposure accumulating evidence established association higher body mass index indicator general obesity higher risk primary liver cancer associations stronger men patients underlying liver disease white ethnic groups abdominal obesity weight gain adult life metabolic
25,1,screening identification molecular marker metastatic liver cancer metastastic liver carcinoma also called secondary liver cancer refers tumor transferred parts body liver portal vein hepatic artery lymph metastatic liver cancer generally lung mammary gland colon pancreas stomach well leukemia hemocyte cancer said stomach cancer pancreatic cancer colon cancer could transferred liver portal vein breast cancer lung cancer could transferred liver hepatic artery generally speaking metastatic liver cancer free hbv infection hepatitis hepatocirrhosis afp normal cea raised per ct detection various focal nodes found inside liver may suffer necrobiosis cystic degeneration bleeding calcification generally metastatic liver cancer merged portal vein cancer embolus
26,1,nccn newsnew reliable source free information people liver gallbladder bile duct cancer offered nccnnccn convenes summit providing high quality cancer care evolving policy tech landscape new reliable source free information people liver gallbladder bile duct cancer offered nccnnccn released brand new resource help people liver gallbladder bile duct cancers better understand critical decisions make care new edition nccn guidelines patients takes evidence based expert consensus treatment recommendations nccn clinical practice guidelines oncology nccn guidelines creates patient friendly version easy follow wording funding provided nccn foundation sponsorship global liver institute content endorsed cholangiocarcinoma foundation essential element patient empowerment accessible actionable high
27,1,albumin alkaline phosphatase ratio independent prognostic indicator combined hepatocellular cholangiocarcinoma background clinical significance albumin alkaline phosphatase ratio aapr discussed hepatocellular carcinoma hcc cholangiocarcinoma cc aim study clarify prognostic value aapr patients combined hepatocellular cholangiocarcinoma chcc cca methods total patients pathologically diagnosed allen type c chcc cca institution retrospectively enrolled randomly divided training n cohort validation n cohort prognostic value aapr evaluated validated aapr based nomogram constructed prediction performance assessed results identified optimal threshold value aapr x tile software training cohort median overall survival os patients aapr significant shorter aapr months vs months respectively p univariate multivariate analyses demonstrated aapr strong
28,1,significance expression shp liver cancer stem cell objective study expression shp liver cancer stem cells significance liver stem cells regulation clarify molecular mechanism shp regulating liver cancer stem cells explore feasibility therapeutic target liver cancer liver cancer biomarkers individualized treatment methods real time pcr used detect expression shp chemotherapy resistant hcc cells xenografts addition expression shp detected real time pcr technique stem cell enriched hcc cells using variety sorting techniques interfering shp cell line used define possible regulation mechanism shp liver cancer stem cells western blot method results vivo experiments showed shp expression increased chemotherapy resistant liver cancer xenografts vitro
29,1,inducible liver cancer models transgenic zebrafish investigate cancer biology primary liver cancer one prevalent deadly cancers incidence continues increase treatment response remains poor thus depth understanding tumour events necessary develop effective therapies animal models liver cancer powerful tools reach goal past decade laboratory established multiple oncogene transgenic zebrafish lines robustly induced develop liver cancer histological transcriptomic molecular analyses validate use transgenic zebrafish experimental models liver cancer review provide comprehensive summary findings inducible zebrafish liver cancer models tumour initiation oncogene addiction tumour microenvironment gender disparity cancer cachexia drug screening others induced oncogene expression causes rapid change tumour microenvironment inflammatory responses increased
30,1,worse outcome sorafenib therapy associated ascites child pugh score advanced hepatocellular carcinoma background aim outcomes sorafenib therapy patients advanced hepatocellular carcinoma hcc impaired liver function remain unresolved although child pugh cp classification widely used patient categorization heterogeneity within given cp class makes outcomes less predictable aim investigate prognostic significance cp score elements outcome sorafenib patients advanced hcc impaired liver function methods consecutive patients advanced hcc center january december reviewed medical records patients received sorafenib monotherapy results median duration sorafenib months range median follow months range disease control rates significantly higher cp class cpa cp class b cpb patients median overall
31,1,family history liver cancer increases risk liver cancer incidence year prospective cohort study qidong china objective evaluate whether first degree family history liver cancer plays role liver cancer incidence prospective evaluation patient cohort qidong china year period methods may hepatitis b surface antigen hbsag carriers hbsag negadve controls qidong city enrolled participation prospective cohort study ending november follow carried every months evaluations included serum assays measure concentrations alpha fetoprotein afp hbsag alanine aminotransferase alt well abdominal ultrasound assess liver disease relationship baseline study entry information patients first degree family history liver cancer liver cancer incidence two decades study statistically assessed
32,1,upregulation gtpbp promotes proliferation liver cancer cells research background liver cancer public health issue worldwide ranks second cancer related mortality rates worldwide china mortality rate liver cancer ranks second among cancer types five year survival rate liver cancer five year survival rate surgery exceed recurrence rate surgery high therefore research occurrence progression mechanism liver cancer still urgent research method explore expression gtpbp liver cancer patients gepia oncomine ualcan databases relationship gtpbp gene expression overall survival liver cancer patients explored kaplan meier plotter database string database protein interacting gtpbp found subsequently expression gtpbp gene mrna level protein level liver cancer cells
33,1,morc novel oncogene upregulated liver cancer contributes proliferation metastasis chemoresistance microrchidia morc important dna damage repair lipogenesis however clinical functional role morc liver cancer remains fully elucidated aim present study clarify role morc liver cancer expression profile analysis immunohistochemical staining reverse transcription quantitative polymerase chain reaction analysis western blot analysis performed evaluate levels morc liver cancer patient specimens cell lines subsequently expression morc suppressed increased liver cancer cells effects morc cancerous transformation liver cancer cells examined vitro vivo morc upregulated liver cancer tissues upregulation associated certain clinicopathologic features patients liver cancer morc knockdown caused marked inhibition liver cancer cell proliferation
34,1,integrated single cell bulk sequencing analysis identifies tumor reactive cxcr cd cells predictor immune infiltration immunotherapy outcomes hepatocellular carcinoma abstracttext label background nlmcategory unassigned various immune cell types tumor microenvironment tme hepatocellular carcinoma hcc identified important parameters associated prognosis responsiveness immunotherapy however various factors influence immune cell infiltration remains incompletely understood hence investigated single cell multi omics landscape immune infiltration hcc particularly key gene cell subsets influence immune infiltration thus potentially linking immunotherapy response immune cell infiltration abstracttext abstracttext label methods nlmcategory unassigned grouped patients hcc according immune cell infiltration scores calculated single sample gene set enrichment analysis ssgsea differential
35,1,expressions hif kiss patients liver cancer correlation analysis objective study expressions hypoxia inducible factor hif tumor metastasis suppressor gene kiss patients liver cancer analyze correlation hif kiss liver cancer patients methods normal liver tissues liver cancer tissues hospital selected expressions hif kiss normal liver tissues liver cancer tissues detected via immunofluorescence assay mrna expressions hif kiss normal liver tissues liver cancer tissues detected via reverse transcription polymerase chain reaction rt pcr protein expressions hif kiss normal liver tissues liver cancer tissues detected via western blotting differences hif kiss expressions normal liver tissues liver cancer tissues analyzed using spss statistical software
36,1,inhibition autophagy macrophage promotes il mediated hepatocellular carcinoma progression via inflammasome accumulation self recruitment hepatocellular carcinoma hcc complex changeable tumor microenvironment despite emerging evidence focusing autophagy process within immune cells function regulatory mechanism macrophage autophagy tumor progression remains unclear results multiplex immunohistochemistry rna sequencing identified reduced levels autophagy tumor macrophages hcc microenvironment associated poor prognosis increased microvascular metastasis hcc patients specifically hcc suppressed macrophage autophagy initiation regulation mtor ulk phosphorylation ser knockdown autophagy related proteins inhibit autophagy significantly boosted metastatic potential hcc mechanistically accumulation nlrp inflammasome mediated autophagy inhibition promoted cleavage maturation release il facilitated hcc progression eventually accelerating hcc
37,1,impact lymph node dissection prognosis patients intrahepatic cholangiocarcinoma jats p jats bold e jats bold jats p jats p jats bold background jats bold intrahepatic cholangiocarcinoma icc makes liver cancers radical resection sole potential cure lymph node metastasis key prognostic factor however routine lymph node dissection necessity debated clinical evidence role impact icc limited study explores routine lymph node dissection effects focusing non metastatic lymph node removal jats bold methods jats bold analyzed clinical prognostic data icc patients underwent liver resection excluding combined hepatocellular cholangiocarcinoma preoperative extrahepatic metastases neoadjuvant therapy patients divided group dissection n group ii dissection negative metastasis
38,1,platelet lymphocyte ratio predicts tumor response survival patients hepatocellular carcinoma undergoing immunotherapies abstracttext label background nlmcategory background lymphocyte related factors associated survival outcome different types cancers nevertheless association lymphocytes related factors tumor response immunotherapy remains unclear abstracttext abstracttext label methods nlmcategory methods retrospective study eligible participants included patients unresectable advanced hepatocellular carcinoma hcc underwent immunotherapy first line treatment radiological assessment tumor response adhered recist hcc specific modified recist mrecist criteria univariate multivariate logistic analyses employed analyze clinical factors associated tumor response kaplan meier survivial analysis employed compare progression free survival pfs overall survival os across different clinical factors furthermore patients
39,1,disease burden thyroid cancer chinese population objective analyze disease burden liver cancer chinese population methods data global burden diseases gbd used analyze disease burden liver cancer china main outcome measurements would include mortality disability adjusted life years daly gbd global standard population used reference population calculate age standardized rate related changes percentage calculated analyze changing patterns disease burden liver cancer china results total people died liver cancer crude death rate china number deaths due liver cancer secondary hepatitis b accounting number deaths due liver cancer secondary hepatitis c accounting daly due liver cancer appeared million person years leading causes daly
40,1,cordycepin mediates pyroptosis hcc upregulation txnip synergizes anti pd l immunotherapy abstracttext label background nlmcategory background immune checkpoint inhibitors effective treatments hcc however therapeutic efficacy often limited development drug resistance therefore investigating new combination therapeutics involving immune checkpoint inhibitors critical improving patient prognosis study investigated therapeutic effect cordycepin cor hcc synergistic effect anti programmed cell death ligand anti pd l immunotherapy abstracttext abstracttext label methods nlmcategory methods selected hcc cell lines investigate effects cor hcc growth using vivo vitro experiments performed rna sequencing mhcc h cell line treated without cor understand underlying mechanism identify key regulatory genes vivo vitro experiments
41,1,surgical treatment primary liver cancer report cases objective summarize experience surgical treatment primary liver cancer methods clinical data surgically managed cases primary liver cancer january december hepatobiliary center first affiliated hospital nanjing medical university retrospectively analyzed life table method used calculate survival rate postoperative recurrence rate log rank test used compare survival process different groups cox regression model used multivariate analysis addition cases hepatocellular carcinoma hcc detailed follow data selected survival analysis among patients treated hepatectomy males females age years range years among patients treated liver transplantation males females age years range years outcomes hepatectomy versus liver transplantation anatomic versus
42,1,predictive value neutrophil lymphocyte ratio recurrent hcc repeat hepatectomy salvage liver transplantation abstracttext label backgrounds aims nlmcategory objective hepatocellular carcinoma hcc prevalent type primary liver cancer characterized high rate recurrence study aims compare efficacy safety repeat hepatectomy rh salvage liver transplantation slt recurrent hepatocellular carcinoma rhcc explores predictive value neutrophil lymphocyte ratio nlr neutrophil extracellular traps nets abstracttext abstracttext label methods nlmcategory methods study consecutive patients receiving rh n slt n rhcc within university california san francisco ucsf criteria recruited propensity score matching psm disease free survival dfs overall survival os compared utilizing kaplan meier method additionally level neutrophil infiltration
43,1,demethylation mir upregulates expression membrane palmitoylated proteins promotes apoptosis liver cancer cells background liver cancer common cancer main cause cancer related deaths worldwide liver cancer sixth common cancer world although mir palmitoyl membrane palmitoylated protein mpp reportedly involved various cell processes precise roles liver cancer still unclear aim investigate expression micro rna mir methylation mir promoter expression mpp liver cancer cells related mechanisms methods together cases liver cancer tissues cases adjacent tissues collected methylation degree mir promoter liver cancer paracancerous tissue liver cancer cells normal liver cells expression levels mir mpp samples detected demethylation liver cancer cells transfection liver cancer
44,1,supplementary material burden trends primary liver cancer caused specific etiologies global regional national age sex level results global burden disease study b background b liver cancer one leading causes cancer related deaths worldwide primary causes liver cancer include hepatitis b virus hbv hepatitis c virus hcv alcohol consumption nonalcoholic fatty liver disease factors b aims b objective study evaluate global sex age region country etiology related liver cancer burden well trends liver cancer caused different etiologies b methods b causes liver cancer including global regional national liver cancer incidence mortality etiology collected global burden disease study time dependent change trends
45,1,mir inhibits malignant biological behavior human liver cancer cells regulating srpk although treatment liver cancer made great progress mechanism occurrence completely clear mir plays important regulatory role tumorigenesis development including survival proliferation migration invasion however role regulatory mechanism mir liver cancer rarely reported analyzed mir expression liver cancer tissue samples cell lines qrt pcr expression mir measured qrt pcr mir mimic sh mir transfection cck clonogenic assays used detect proliferation liver cancer cells cell scratch invasion assays used detect migration invasion rna seq used detect difference rna expression liver cancer cells srpk expression detected liver cancer cells transfection qrt pcr
46,1,research mechanism gastrodin treatment liver cancer based network pharmacology jats p objective liver cancer remains major cause cancer mortality rising incidence worldwide gastrodin bioactive compound gastrodia elata shown anti cancer potential study applied bioinformatics analyses identify liver specific pharmacological targets gastrodin examining roles liver cancer methods data normal liver tissue liver cancer gastrodin retrieved multiple databases including genecards herb tcmsp datasets analyzed using venny interactivenn metascape integrative analysis visualization metascape used enrichment analysis protein protein interaction ppi network construction gene ontology go kyoto encyclopedia genes genomes kegg pathways cytoscape facilitated detailed functional network visualization results intersected genes among liver tissue
47,1,laparoscopic versus open left hemihepatectomy hepatocellular carcinoma propensity score matching analysis abstracttext label background nlmcategory background despite increasing application laparoscopic hepatectomy lh hepatocellular carcinoma hcc laparoscopic left hemihepatectomy llh remains relatively rare surgery comparison perioperative oncological outcomes llh open left hemihepatectomy olh lacking abstracttext abstracttext label methods nlmcategory methods total hcc patients underwent either llh olh january november enrolled retrospective observational study propensity score matching psm performed llh olh groups abstracttext abstracttext label results nlmcategory results patients llh group smaller tumor size p earlier tnm staging p matching despite similar transfusion rate matching patients undergoing llh n experienced less intraoperative
48,1,lrp mutations promote tumor progression resistance anti pd therapy recurrent hepatocellular carcinoma abstracttext label background aims nlmcategory objective hcc recurrence major factor limiting long term survival cause deaths patients hcc however molecular characterization potential therapeutic targets recurrent hcc remain mostly unknown abstracttext abstracttext label approach results nlmcategory results performed whole exome sequencing matched primary recurrent hcc tumors combined data whole genome sequencing results paired samples previous study sanger sequencing used identify low density lipoprotein receptor related protein lrp coding exons additional patients recurrent hcc identified lrp somatic mutations recurrent tumors primary tumors p lt prognosis second liver resection poorer patients
49,1,shogaol suppresses progression liver cancer via inactivation wnt formula see text catenin signaling regulating tlr liver cancer gastrointestinal malignant tumor high lethality prognosis liver cancer remains poor compounds derived natural products confirmed alleviate progression various diseases including cancers additionally shogaol reported induce apoptosis liver cancer cells however mechanism shogaol regulates apoptosis liver cancer cells remains unclear investigate function shogaol liver cancer rt qpcr western blotting used detect expression tlr foxo liver cancer cells respectively od value liver cancer cells measured using mtt assay flow cytometry used measure cell apoptosis shogaol inhibited growth liver cancer cells tlr wnt formula see text
50,1,metastatic human hepatocellular carcinoma models nude mice cell line metastatic potential metastatic human hcc model needed studies mechanism intervention metastatic recurrence using orthotopic implantation histologically intact tissues surgical specimens patient like metastatic model human hcc nude mice lci low metastatic model human hcc nude mice lci established mice transplanted lci tumors exhibited extremely high metastatic ability including spontaneous metastasis liver lungs lymph nodes peritoneal seeding remarkable difference also found expression invasiveness related genes growth factors lci lci tumors pai increased gradually following tumor progression lci model correlated tumor size afp level phasic expression tissue intercellular adhesion molecule model also observed
51,1,abstract overexpression potential oncogenic micrornas defines new molecular subclass hepatocellular carcinoma jats title abstract jats title jats p background hepatocellular carcinoma hcc common form liver cancer third cause cancer related death worldwide incidence increasing mainly due hepatitis c virus hcv infection molecular classification hcc still lacking micrornas mirnas small non coding rna involved hcc pathogenesis expression profiling represents powerful tool classify cancers jats p jats p objectives provide mirna based molecular classification hcc investigate function potential oncogenic mirnas hcc models jats p jats p methods expression mirnas analyzed hcv related hccs using bead based mirna expression profiling method integrative analysis
52,1,trends liver cancer major risk factors korea republic korea hereafter korea one countries high incidence liver cancer great difference incidence liver cancer male female investigated sex specific trends three major risk factors liver cancer hepatitis b virus hbv infection hepatitis c virus hcv infection alcoholic liver cirrhosis incidence liver cancer obtained cancer registration statistics national cancer center korea hepatitis b surface antigen hbsag seropositivity based data korea national health nutrition examination survey disease statistics health insurance review assessment service korea used evaluate trends hcv infection alcoholic liver cirrhosis prevalence risk factors compared incidence liver cancer males three four times higher
53,1,epidemic characteristics spatiotemporal pattern etiologic factors liver cancer burden china retrospective analysis title abstract title p background rising prevalence obesity increasing alcohol consumption advances hepatitis virus treatment liver cancer epidemiology gradually changes however impact changes liver cancer burden china remains unclear study aimed assess temporal trends liver cancer burden across whole country province level administrative regions contributions various liver cancer etiologies china methods age standardized incidence death rate liver cancer evaluated according sex age etiology using data global burden disease study liver cancer related age standardized rates province level administrative regions china obtained national central cancer registry results increase liver
54,1,inflamed non inflamed classes hcc revised immunogenomic classification abstracttext label objective previously reported characterisation hepatocellular carcinoma hcc immune contexture described immune specific class aim delineate immunogenomic classification hcc incorporate features explain responses resistance immunotherapy abstracttext abstracttext label design performed rna whole exome sequencing cell receptor tcr sequencing multiplex immunofluorescence immunohistochemistry novel cohort hcc patients validated results cohorts comprising patients abstracttext abstracttext label results integrative analysis led define inflamed class hcc includes previously reported immune subclass new immune like subclass high interferon signalling cytolytic activity expression immune effector cytokines diverse cell repertoire gene signature able capture tumours associated response immunotherapy proteins
55,1,sqstm p intrahepatic cholangiocarcinoma promotes tumor progression via epithelial mesenchymal transition mitochondrial function maintenance abstracttext label background sqstm p selective autophagy receptor regulates multiple signaling pathways participating initiation progression tumors metastasis still main cause intrahepatic cholangiocarcinoma icc associated mortality hence study aimed explore mechanism p promoting progression icc abstracttext abstracttext label methods western blotting immunohistochemical analyses conducted detect expression level protein p icc tissues correlation prognosis subsequently loss function experiments vitro vivo performed define role p icc cell proliferation invasion metastasis effect p knockdown mitochondrial function mitophagy evaluated measuring oxygen consumption rate using immunofluorescence western blotting analyses abstracttext abstracttext label
56,1,comparison transarterial chemoembolization radiofrequency ablation unresectable barcelona clinic liver cancer stage hepatocellular carcinoma propensity score matching background aim radiofrequency ablation rfa recommended one standard treatments early hepatocellular carcinoma hcc high risk tumor locations unfit rfa transarterial chemoembolization tace served alternative option settings define role tace early hcc retrospectively compared efficacies tace rfa patients unresectable barcelona clinic liver cancer bclc stage hcc materials methods treatment naive patients unresectable bclc stage hcc underwent tace rfa recruited patients underwent tace patients underwent rfa included final analysis using propensity model correct selection bias patients selected treatment arm cumulative overall survival os primary end point
57,1,liver cancer prediction using machine learning enhancing early detection survival analysis jats p liver cancer still one lethal cancers world consistently increasing rates united states caused rising rates obesity rates hepatitis infection liver disease associated alcohol early detection liver cancer crucial improving patient survival liver cancer typically found advanced stages dismal survival rates treatment choices overall objective study create test machine learning models liver cancer diagnosis survival prediction research focused machine learning u health system using patient data different demographic clinical backgrounds dataset study rich patient dataset collected great care support machine learning model development liver cancer detection survival prediction
58,1,inflammatory pseudotumor liver associated malignant disease report two cases review literature two cases inflammatory pseudotumor ipt liver associated gastrointestinal tract cancer reported addition etiological correlation ipt abscesses liver cancer patients discussed first patient year old woman underwent distal gastrectomy partial hepatectomy diagnosis stomach cancer liver metastasis second patient year old man undergone surgery rectal cancer years previously underwent partial hepatectomy diagnosis metastasis rectal cancer liver gastric cancer papillary adenocarcinoma limited mucosa rectal cancer moderately differentiated adenocarcinoma limited subserosa resected liver tumor first case measured cm cm second cut surface showed masses well circumscribed divided lobules fibrous tissue yellowish white color
59,1,combined application preoperative serum cea ca ca levels liver metastasis colorectal cancer objective study application value preoperative serum cea ca ca prediction liver metastasis colorectal cancer methods total patients colorectal cancer underwent surgery cancer hospital chinese academy medical sciences january january enrolled study among patients colorectal cancer liver metastases included observation group case matched patients colorectal cancer without liver metastases included control group preoperative serum carcinoembryonic antigen cea carbohydrate antigen ca carbohydrate antigen ca measured patients univariate multivariate analysis tumor markers used alone combination study results results univariate multivariate analysis showed increased preoperative serum cea ca ca significantly correlated liver
60,1,laparoscopic vs open liver resection malignancies involving segment short term outcomes learning curve analysis using propensity score matching abstracttext label background nlmcategory background many studies demonstrated feasibility laparoscopic liver resection llr however short term outcomes liver malignancies located involving couinaud segment appraised compared open liver resection olr addition impact llr learning curve surgical outcomes sites remains unclear abstracttext abstracttext label methods nlmcategory methods single institution retrospective study included patients underwent liver resection malignancies involving segment propensity score matching balanced llr n olr n cohorts surgical outcomes compared llr learning curve conversions plotted via risk adjusted cumulative sum ra cusum analysis
61,1,prognostic significance microrna hepatocellular carcinoma updated meta analysis jats sec jats title background jats title jats p recently microrna found abnormally expressed hepatocellular carcinoma however clinical value summarised meta analysis aimed assess prognostic significance mir hepatocellular carcinoma jats p jats sec jats sec jats title material methods jats title jats p pubmed science direct web science scopus ovid medline embase google scholar cochrane library cnki cbm vip wanfang databases searched eligible articles endpoints included overall survival progression free survival recurrence free survival metastasis free survival disease free survival hazard ratios confidence intervals used explore relationship mir expression clinical survival results
62,1,optimal time tumour response evaluation effectiveness hypofractionated proton beam therapy inoperable recurrent hepatocellular carcinoma tae hyun kim joong park bo hyun kim dae yong kim sung ho moon sang soo kim ju hee lee sang myung woo young hwan koh woo jin lee chang min kim center liver cancer research institute hospital national cancer center goyang korea authors contributed equally work correspondence tae hyun kim email k onco naver com keywords hepatocellular carcinoma tumour response proton beam therapy received june accepted november published december abstract objective evaluate optimal time tumour response effectiveness hypofractionated proton beam therapy pbt hepatocellular carcinoma hcc
63,1,e enhances lenvatinib antitumor activity preclinical models human hepatocellular carcinoma abstracttext label purpose nlmcategory unassigned aberrant activation catenin ctnnb occurs hepatocellular carcinomas hcc associated immune evasion limited response immunotherapy however remains undruggable target study studied antitumor antiangiogenic activity combining e oral protein protein interaction inhibitor targeting creb binding protein cbp catenin lenvatinib elucidated novel mechanism action e boosts antitumor response abstracttext abstracttext label experimental design nlmcategory unassigned generated genetically engineered ctnnb mutant murine hcc model randomized animals receive vehicle e lenvatinib combination n arm evaluated survival analyzed tumors transcriptomically ihc also analyzed five patient derived organoids four hcc cell lines
64,1,application circulating tumor dna prediction surveillance tumor recurrence liver transplantation pilot study jats p e jats p jats p background emerging data suggest circulating tumor dna ctdna could detect minimal residual disease mrd reflect tumor recurrence radical resection hepatocellular carcinoma hcc however reported ctdna measurements based hotspot mutations predictive value liver transplantation lt still undetermined conducted pilot study investigate ctdna fingerprint detection marker mrd hcc patients undergoing lt methods enrolled patients hcc monitored ctdna changes along course treatment pre post operation serial sampling peripheral blood patents treated lt ctdna variations used assess recurrence analyzed correlation ctdna levels recurrence free survival
65,1,abo blood groups liver cancer prospective results hbsag cohort study objective association abo blood group risk liver cancer unclear although studies reported positive results study examined relationship abo blood group liver cancer hepatitis b surface antigen hbsag positive individuals design high risk population based cohort study setting study started closed number observed person years obtained abo blood group participants study included individuals positive hbsag including men aged women aged outcome measures frequencies abo group cohort population patients liver cancer calculated respectively test used compare differences relative risk ci development liver cancer evaluated results frequency distribution blood types b ab respectively
