序号,label,cleaned_text,label_encoded
58,Colon_Cancer,development safe effective reversible nonhormonal contraceptive method men hasbeen ongoing effort past decades however despite significant progress elucidating functionof key proteins involved reproduction understanding male reproductive physiology limited incompleteinformation genes expressed reproductive tissues contraceptive targets far reachedclinical trials advance product development identification novel reproductive tractspecific genesleading potentially druggable protein targets imperativeresults study expand previous single tissue single species studies integrating analysis publiclyavailable human mouse rnaseq datasets whose initial published purpose focused identifyingmale reproductive tractspecific targets also incorporate analysis additional,0
59,Colon_Cancer,patients pelvic malignancies often receive radiosensitising chemotherapy radiotherapy toimprove survival however expense increased normal tissue toxicity particularly elderly patientshere explore alternative lowcost nontoxic approach achieve radiosensitisation mice transplantedwith human bladder cells investigators shown slower growth transplanted tumours mice fedhighfibre diets hypothesised mice fed highfibre diet would improved control followingionising radiation ir would mediated gut microbiotaresults investigated effects four different diets lowfibre soluble highfibre insoluble highfibre mixedsolubleinsoluble highfibre diets growth immunodeficient mice implanted human bladder cancerflank xenografts treated ionising radiation,0
60,Colon_Cancer,mutational burden tmb prognostic value resected nonsmall cell lung cancernsclc patients predictive value immunotherapy response however tmb evaluation wholeexomesequencing wes expensive timeconsuming hampering application clinical practice study weaimed construct mutational burden estimation model small set genes could precisely estimatewestmb time prognostic predictive value nsclc patientsmethods tmb estimation model trained based genomic data nsclc samples cancergenome atlas tcga validation performed using three independent cohorts including rizvi cohort ourown asian cohorts including earlystage n latestage asian nsclc patients respectively tcga data,0
61,Colon_Cancer,complex heterogeneous disease many possible genetic environmentalcauses treatment patients type often results different outcomes terms ofefficacy side effects treatment thus molecular characterization individual patients isincreasingly important find effective treatment recently methods developed constructcancer samplespecific gene networks based difference mrna expression levels cancersample reference samplesmethods constructed patientspecific network multiomics data based difference areference network perturbed reference network patient network specific group patients wasobtained using average change correlation coefficients node degree patientspecific networks thegroupresultsnetworks multiomics data main differences method previous ones,0
62,Colon_Cancer,lipases versatile enzymes produced attention several industrial processes lipase achieved several sources animal vegetable microbiological uses microbial lipase market estimated usd million projected reach usd million growing cagr microbial lipases ec catalyze hydrolysis long chain triglycerides microbial origins lipase enzymes logically dynamic proficient also extensive range industrial uses manufacturing altered molecules unique lipase triacylglycerol acyl hydrolase enzymes catalyzed hydrolysis esterification alcoholysis reactions immobilization made use microbial lipases accomplish best performance hence suitable several reactions need enhance aroma immobilization processes,0
63,Colon_Cancer,recently extensive evidence clarified crucial role circular rnas circrnas protumor anticancer participant human malignancies new circrna derived oxysterol binding protein like osbpl circosbpl researched cervical cc yetmethods expression molecules analyzed rtqpcr western blot several functional assays applied explore biological influence circosbpl cc interaction rnas estimated via luciferase reporter rna immunoprecipitation rna pulldown assaysresults circosbpl characterized cyclic structure revealed possess elevated expression cc cells circosbpl downregulation elicited suppressive impacts cc cell proliferation migration interestingly circosbpl regulated cc progression interacting microrna,0
64,Colon_Cancer,introduction combined conventional cytostatics pathway specific inhibitors opened new treatment options several types including hematologic neoplasia leukaemias detailed understanding combination induced molecular effects often lacking identification combination induced molecular mechanisms bears significant value development interventional approachesmethods combined application conventional cytostatic agents cytarabine dexamethasone pi k inhibitor idelalisib analysed cell biologic parameters two acute pro b lymphoblastic leukaemia b cell lines particular comparative characterisation molecular signatures induced combined mono application whole transcriptome sequencing performed emphasis placed pathways genes exclu sively,0
65,Colon_Cancer,dysregulation lncrnas frequent glioma emerged important mechanism involved tumorigenesis previous analysis chinese glioma genome atlas cgga database indicated lbx expression one differentially expression lncrna lower grade glioma lgg grade ii iii glioblastoma multiforme gbm however function mechanism lbx glioma evaluated yetmethods analyzed expression lbx gtex data normal brain tcgalgg tcgagbm rtpcr performed detect lbx surgery obtained normal brain glioma cck kit annexin vfitcpi apoptosis detection kit used study function lbx glioma proliferation apoptosis bioinformatic analysis rna immunoprecipitation rtpcr western,0
66,Colon_Cancer,endometrial ec common female reproductive system circular rnas circrnas demonstrated exert critical roles including ec study aimed investigate effects hsa circrna circ ecmethods realtime quantitative pcr rtqpcr used measure circ microrna mir leucinerich repeats immunoglobulinlike domains lrig expression diagnostic prognostic values circ identified receiver operating characteristic roc curve analysis survival analysis respectively rnase r digestion used characterize circ localization circ evaluated cell fractionation assay cell counting kit cck colony formation flow cytometry analysis used detect cell proliferation apoptosis respectively,0
67,Colon_Cancer,incidence death rate nonsmall cell lung nsclc china ranks first among tumors circular rna circrna reported involved progression nsclc study aimed investigate underlying mechanism circ nsclc progressionmethods quantitative realtime polymerase chain reaction qrtpcr used detect expression circ mir p thrombospondin thbs nsclc tissues cells cell proliferation migration examined cell counting kit cck assay transwell assay respectively flow cytometry assay used detect apoptosis nsclc cells protein levels ki matrix metalloprotein mmp cleavedcaspase cleavedcasp thbs detected western blot targets circ mir,0
68,Colon_Cancer,research aimed investigate association necrosis factorainduced protein tnfaip polymorphisms ovarian oc susceptibilitymethods case control study patients oc healthy controls conducted assess association tnfaip polymorphisms rs rs rs oc risk heilongjiang province china snapshot snp assay conducted detect snp genotype logistic regression analysis applied illustrate underlying associationresults research found tnfaip rs rs significantly connected susceptibility oc additionally rs increased risk oc rs performed protective role risk oc data revealed rs strongly related advanced figo stage larger residual presence recurrences tnfaip,0
69,Colon_Cancer,bladder tenth common globally existing biomarkers prognostic models limitedmethod study used four bladder cohorts genome atlas gene expression omnibus databases perform univariate cox regression analysis identify common prognostic genes used least absolute shrinkage selection operator regression construct prognostic cox model kaplan meier analysis receiver operating characteristic curve univariatemultivariate cox analysis used evaluate prognostic model finally coexpression network cibersort estimate algorithm used explore mechanism related modelresults total genes identified four cohorts construct prognostic model including eight risk genes serpine prr,0
70,Colon_Cancer,breast bc common among women emerging studies demonstrated circular rna circrna zinc finger rna binding protein circzfr serves crucial regulator many human however role mechanism circzfr bc tumorigenesis remain unclearmethods levels circzfr mir hypoxiainducible factor hif detected quantitative realtime polymerase chain reaction qrtpcr western blot cell viability colony formation apoptosis migration invasion capacities vitro determined using cell counting kit cck standard colony formation flow cytometry transwell assays respectively glucose uptake lactate product adenosine triphosphate atp levels cells vitro measured,0
71,Colon_Cancer,hepatocellular hcc high mortality disease fifth general worldwide second leading related deaths new patients diagnosed year first high expression centromere cenpm mammary gland tissue b catenin transformed mice identifiedmaterials methods study evaluated expression cenpm hepatocellular based data obtained online database multivariate analysis showed expression cenpm classifica tion independent prognostic factor patients hepatocellular carcinomaresults survival analysis showed patients high cenpm worse prognosis patients low cenpm p multivariate cox regression hazard model showed b cells cd cells macrophages dendritic cells infiltrated,0
72,Colon_Cancer,emerging evidence reveals micrornas mirnas play crucial role progression underlying mechanism micrornas lung squamous cell lscc remains unclearmethod westernblotting quantitative realtime pcr qpcr carried detect mrna protein expression cell proliferation evaluated cell counting kit cck colonyforming assay sphereforming assay respectivelyresults mir p markedly deregulated lscc tissues inversely related level yesassociated protein yap core transcription regulator hippo signaling pathway kaplan meier survival curves illustrated patients high mir p expression demonstrated favorable clinical outcomes mir p overexpression oe repressed proliferation stemlike,0
73,Colon_Cancer,nasopharyngeal npc epithelial high morbidity rates east southeast asia molecular mechanisms npc remain largely unknown explored pathogenesis potential biomarkers prognostic indicators npcmethods analyzed mrnas long noncoding rnas lncrnas micrornas mirnas whole transcriptome sequencing dataset hospital five normal tissues vs five npc tissues six microarray datasets normal tissues vs npc tissues downloaded gene expression omnibus gse gse gse gse gse gse differential expression analyses gene ontology go enrichment kyoto encyclopedia genes genomes kegg analysis gene set enrichment analysis gsea conducted,0
74,Colon_Cancer,heat shock transcription factor hsf overexpressed promote glutaminolysis activatemtor crc investigated mechanism cancerspecific overexpression hsf methods hsf expression analyzed chromatin immunoprecipitation qrtpcr immunohistochemistrystaining immunoblotting hsf translation explored polysome profiling nascent protein analysisbiotin pulldown rna immunoprecipitation applied investigate rnarna interaction amodification relevance hsf crc analyzed apcmin apcmin hsf miceresults hsf expression activity reduced inhibition wntcatenin signaling pyrvinium orcatenin knockdown elevated upon activation lithium chloride licl catenin overexpression thereare much less upregulated genes hsf ko mef treated licl compared licltreated wt,0
75,Colon_Cancer,deregulated circular rnas circrnas associated development therapyresistance however functional research circrnas mostly focus potential mirna protein binding morepotential regulation circrna host gene dna yet inspectedmethod performed total rna sequencing clinical breast samples identified expressionpatterns circrnas corresponding host genes patient blood adjacent normal tissues qpcrnorthern blot situ hybridization used validate dysregulation circrna circsmarca series ofprocedures including rloop dotblotting dnarna immunoprecipitation mass spectrum etc conductedto explore regulation circsmarca transcription exon smarca moreoverimmunofluorescence vivo experiments executed investigate overexpression circsmarca drug sensitivitiesresults found,0
76,Colon_Cancer,cellular recognition microbial dna evolutionarily conserved mechanism innate immunesystem detects pathogens cyclic gmpamp synthase cgas downstream effector stimulator interferongenes sting involved mediating fundamental innate antimicrobial immunity promoting release oftype interferons ifns inflammatory cytokines accumulating evidence suggests activation ofthe cgassting axis critical antitumor immunity downstream cytokines regulated cgasstingespecially type ifns serve bridges connecting innate immunity adaptive immunity accordingly growingnumber studies focused synthesis screening sting pathway agonists however chronicsting activation may lead protumor phenotype certain malignancies hence cgassting signalingpathway must orchestrated,0
77,Colon_Cancer,inflammatory disease ibd collective term chronic immunemediated diseases ofunknown multifactorial etiology arising interplay genetic environmental factors andincluding two main disease manifestations ulcerative colitis uc crohn disease last decadesnaturally occurring alkaloids gained interest substantial antiinflammatory effects severalanimal models disease studies mouse models ibd demonstrated antiinflammatory action themain tobacco alkaloid nicotine addition anatabine minor tobacco alkaloid also present peppers tomatoand eggplant presents antiinflammatory properties vivo vitro study aimed evaluate theantiinflammatory properties nicotine anatabine dextran sulfate sodium dss mouse model ucresults oral,0
78,Colon_Cancer,lymph node staging ductal pancreatic head pdac crosssectionalimaging limited aim study determine diagnostic accuracy expanded criteria nodalstaging pdac patientsmethods sixtysix patients histologically confirmed pdac underwent primary surgery included inthis retrospective irbapproved study crosssectional imaging studies ct andor mri evaluated aradiologist blinded histopathology number size lymph nodes measured shortaxis diameter andcharacterized terms expanded morphological criteria border contour spiculated lobulated indistinctand texture homogeneous inhomogeneous sensitivities specificities calculated histopathologyas reference standardresults fortyeight patients histologically confirmed lymph node metastases pn sensitivityspecificity youden index,0
79,Colon_Cancer,natural orifice specimen extraction surgery novel technique minimally invasive surgery thepurpose study compare safety laparoscopic anterior resection natural orifice specimenextraction noselar abdominal incision specimen extraction aiselar sigmoid tumorsmethods medline pubmed embase central cochrane central register controlled trials scopus andclinicaltrials databases systematically searched related august primary outcomesincluded postoperative complications overall postoperative complication incisionrelated complicationanastomotic fistula severe complication pathologic results lymph nodes harvested proximal resectionmargin distal resection edge statistical analysis performed stata softwareresults ten studies comprising patients used metaanalysis compared aiselar,0
80,Colon_Cancer,laparoscopic tumorspecific mesorectal excision tsme preserving left colic artery superiorrectal artery still technically challenging procedure conducted study demonstrate feasibility ofthis procedure upper cancermethods total patients upper retrospectively analyzed centerbetween april april patients treated either laparoscopic tsme n orlaparoscopic total mesorectal excision tme n tsme group left artery superior rectalartery preserved tme groupresults operation time tsme group longer tme group min vs min p furthermore number resected lymph nodes tsme group greaterthan tme group vs p blood loss tsme tmegroups,0
81,Colon_Cancer,although rnabinding proteins play essential role variety different tumours stilllimited efforts made systematically analyse role rnabinding proteins rbps survival colorectalcancer crc patientsmethods analysis crc transcriptome data collected tcga database conducted rbps wereextracted crc r software applied analyse differentially expressed genes degs rbps identifyrelated pathways perform functional annotation rbp degs gene ontology go function kyotoencyclopedia genes genomes kegg pathway enrichment analyses carried using database forannotation visualization integrated discovery proteinprotein interactions ppis degs analysedbased search tool retrieval interacting genes string database,0
82,Colon_Cancer,well established retrieved lymph node rln counts positively correlated betteroverall survival gastric gc little known relationship rln count shorttermcomplications radical surgerymethods total consecutive gc patients january december nanjing drumtower hospital retrospectively analyzed univariate analyses performed elucidate associationbetween rln count postoperative complications identified clinical factors might affect rlncountresults among patients postoperative complications occurred patients mean rlncount patients diagnosed lymph node metastasis univariate analyses showedno significant difference rln count postoperative complications overall stratified cdcgrade univariate multivariate analyses revealed type resection invasion,0
83,Colon_Cancer,cell proliferative markers important breast since spag numa proteinsplay significant role mitosis regulatory network cell division aimed study mrna levels aswell spag gene amplification correlated clinicopathological status ductal breastmethods spag numa gene expressions investigated breast tissues normal adjacenttissues via realtime pcr pum selected reference gene qmf pcr method applied study spag gene amplification agbl bod l por designated internal control genes gene amplification wasdetermined calculating dosage quotient dna fragmentresults increased spag mrna expression detected breast tissues p related tumorsize,0
84,Colon_Cancer,healthcare essential service time crisis like covid increase numberof cases mortality covid primary focus shifted management covid crisis otherhealth emergencies thus affecting normal health services routine treatment diseases like cancermethods reviews published literature guidelines covid discusses tooptimize care patients covid pandemic improve treatment outcomesresults results review published literature show twofold increase probability getting cov infection patients fourfold increase chance death hand left untreated increase death expected data show none medicines like remdesivir hydroxychloroquin dexamethasone azithromycin improves survival response covid,0
85,Colon_Cancer,activation nf b pathway plays crucial role progression breast bca andalso involved endocrine therapy resistance contrary canonical nf b pathway effect thenoncanonical nf b pathway bca progression remains elusivemethods bca tissues corresponding cell lines examined determine correlation betweenrelb aggressiveness bca relb manipulated bca cells examine whether relb promotes cellproliferation motility quantitation apoptosis cell cycle migration invasion rnaseq performedto identify critical relbregulated genes involved bca metastasis particularly relbregulated mmp transcription verified using luciferase reporter chip assay subsequently effect relb bcaprogression,0
86,Colon_Cancer,exosomes extracellular vesicles containing variety biological molecules including micrornasmirnas recently demonstrated certain mirna species selectively highly enriched inpancreatic exosomes mir abundant exosome mirnas shown tomediate intercellular communication microenvironment promote progression thereforeunderstanding exosomes selectively enrich specific mirnas initiate exosome mirna signaling cancercells critical advancing exosome biologyresults aim study identify rna binding proteins responsible selective enrichment ofexosome mirnas cells biotinlabeled mir probe used capture rna binding proteins rbpsfrom panc cells among rbps identified proteomic analysis srsf eif b tia highlyassociated mir,0
87,Colon_Cancer,fasassociated factor faf implicated parkinson disease pd activates celldeath machinery cytosol however presence extracellular faf studiedmethods serumfree conditioned medium cm faf transfected shsy cells concentrated andanalyzed western blotting exosomes isolated cm ultracentrifugation analyzed westernblotting electron microscopy nanop tracking analysis soluble faf cm immunodepleted usingantifaf antibody transmission secreted faf examined transwell assay confocal microscopecminduced cell death determined measuring propidium iodide pi uptake using flow cytometerresults faf secreted shsy cells via exocytosis brefeldin bfaresistant secretory pathwaysfurthermore faf secreted vesiclefree form genuine,0
88,Colon_Cancer,kinetics localization reactions metabolism coordinated enzymes catalyze themthese enzymes controlled via myriad mechanisms including inhibitionactivation metabolitescompartmentalization thermodynamics nutrient sensingbased transcriptional posttranslational regulationall influenced network activities metabolic enzymes downstream potential toexert direct indirect control protein abundances considering many enzymes active whenone vitamin cofactors present availability vitamin cofactors likely yields systemsinfluence overtissue proteomes furthermore vitamins may influence protein abundances nuclear receptor agonistsantioxidants substrates posttranslational modifications molecular signal transducers regulators ofelectrolyte homeostasis herein studies vitamin intake explored contribution unraveling vitamininfluence protein expression,0
89,Colon_Cancer,exercise extensively utilised effective therapy overweight obesityassociatedchanges linked health complications several preclinical rodent studies shown treadmillexercise alongside unhealthy diet improves metabolic health microbiome composition furthermorechronic exercise shown alter hypothalamic adipose tissue gene expression dietinduced obesityhowever limited work investigated whether treadmill exercise commenced following exposure anobesogenic diet sufficient alter microbiome composition metabolic healthmethods address gap literature fed rats highfathighsugar westernstyle cafeteria diet andassessed effects weeks oftreadmill exercise adiposity dietinduced gut dysbiosis well ashypothalamic retroperitoneal white adipose tissue gene expression fortyeight,0
90,Colon_Cancer,purpose squamous cell carcinomas adenocarcinomas common types cervical cancercompared squamous cell carcinomas adenocarcinomas common younger women apoorer prognosis yet far useful biomarkers developed two types thefollowing study examined combination cytokeratin p p muc ac distinguishingsquamous cell scc cervix aecmaterials methods total scc aec collected immunohistochemical analyses wereconducted determine expression ck p p ck muc ac one pathologist blinded tothe patient clinical pathological data interpreted staining resultsresults muc ac ck detected aec cases compared scccases p specificity muc ac higher,0
91,Colon_Cancer,head neck hnc relationship delay starting radiotherapy rt andthe outcome unclear aim present study determine impact amount time beforetreatment intervention tti growth kinetics individual tumors treatment outcomes survivalmethods two hundred sixtytwo hnc patients primary tumors treated definitive chemo rt wereretrospectively analyzed tti defined time interval date histopathologic diagnosisand first day rt course volumetric data tumors obtained diagnostic rt planningcomputer tomography ct scans order calculate growth kinetic parametersresults significant association locoregional control causespecific hazards tti found thelog hazard locoregional recurrence,0
92,Colon_Cancer,purpose assess efficacy safety recombinant human endostatin combination radiotherapy rtor concurrent chemoradiotherapy ccrt patients locally advanced nonsmall cell lung lansclcmethods searched eligible literature available databases using combinations following search termslung endostatin endostar radiotherapy radiation therapy chemoradiotherapy inclusion criteriawere prospective retrospective including singlearm studies evaluated efficacy safety endostatinplus radiotherapy ert concurrent chemoradiotherapy ecrt patients lansclc primary outcomesincluded following objective response rate orr local control rates lcr overall survival os progressionfreesurvival pfs adverse events aes tests heterogeneity sensitivity publication bias performedresults,0
93,Colon_Cancer,mucinous mcc characterized abundant production mucin muc proteinand less sensitive standard systemic chemotherapy postulated severepersistent endoplasmicreticulum stress ers aggravation mcc would overwhelm compensatory cytoprotective pathways induceapoptosisresults basal levels ers markers higher mcc dntcfls cells nonmucinous tumors andthese levels significantly increased combinatorial treatment ers aggravators celecoxib orlistatcombination treatment inhibited cell viability synergistically induced apoptosis treatmentinduced cell deathwas ersdependent apoptotic pathways activated following knockdown ers protein chop dual drugtreatment significantly reduced mucinous growth vivo induced ers apoptosis consistent within vitro experimentss,0
94,Colon_Cancer,eph receptors corresponding eph receptorinteracting ephrin ligands jointly constitute critical cellsignaling network multiple functions tyrosine kinase epha belongs family ephreceptors highly produced tissues found relatively low levels normal adult tissuesindicating potential application treatment years investigation large amount dataregarding epha functions compiled meanwhile several compounds targeting epha beenevaluated tested clinical studies albeit limited clinical success present review briefly describes thecontribution epha ephrin signaling axis carcinogenesis addition roles epha resistance tomoleculartargeted agents examined particular focused epha potential target cancertreatment provide insights,0
95,Colon_Cancer,high mobility group box hmgb nonhistone chromatinassociated protein widely distributed eukaryoticcells involved dna damage repair genomic stability maintenance response stimulus like bacteriaor chemoradiotherapy hmgb translocate extracellular context danger alarmin activate immuneresponse participate regulation inflammation progressionkeywords hmgb rage tlr damp inflammation cancerchromatinassociated proteinit washigh mobility group box hmgb highly conservative nucleoprotein belongs group nonhistonefirstextracted calfthymus chromatin andnamed high mobility gel electrophoresis subsequentinvestigations found hmgb couldtranslocate nucleus cytoplasm posttranslational modifications including acetylation phosphorylation methylation hmgb expressedat neuron membrane well response chemoradiotherapy,0
96,Colon_Cancer,metastasis major cause death patients new antimetastatic strategies needed improvecancer therapy outcomes numerous pathways shown contribute migration invasion ofmalignant tumors aspartate hydroxylase asph key player transformation solid tumorsby enhancing cell proliferation migration invasion asph also promotes growth stimulation ofangiogenesis immunosuppression effects mainly achieved via activation notch srcsignaling pathways asph expression upregulated growth factors hypoxia different human tumors andits inactivation may broad clinical impact therefore small molecule inhibitors asph enzymatic activity havebeen developed antimetastatic effect confirmed preclinical mouse models asph,0
97,Colon_Cancer,camp responsive element binding protein creb transcriptional activator eukaryotic cells canregulate gene expression previously found creb involved occurrence development colorectalcancer crc using bioinformatics analysis however biological roles underlying regulatory mechanism creb incrc remain unclearmethods realtime pcr western blotting immunohistochemistry used examine creb expression vitroexperiments including migration assay woundhealing assay chicken chorioallantoic membrane assay human umbilicalvein endothelial cells tube formation assay used investigate effects creb crc cell migration tumorangiogenesis ability additionally orthotopic implantation assay performed nude mice confirm effects ofcreb,0
98,Colon_Cancer,ovarian leading cause cancerrelated death among women complete cytoreductivesurgery followed platinumtaxene chemotherapy gold standard long time variouscompounds assessed attempt combine conventional chemotherapy improvesurvival rates even overcome chemoresistance many studies shown antidiabetic drug metforminhas cytotoxic activity different models however synergism metformin neoadjuvant formulaplus chemotherapy clinical trials basic studies remains unclear ovarian cancermethods applied two clinical databases survey metformin use ovarian survival rate cancergenome atlas dataset l microarray gene set enrichment analysis gsea analysis western blotanalysis animal model used study activity,0
99,Colon_Cancer,ovarian second common gynecologic high mortality rate andgenerally diagnosed advanced stages year diseasefree survival micrornas subset thenoncoding rna molecules regulate translation post transcriptional level binding specific mrnas topromote degrade target oncogenes suppressor genes abnormal expression mirnas foundin numerous human including ovarian investigating mirnas derived peripheral bloodsamples used marker diagnose treatment prognosis ovarian aimed findbiological markers early diagnosis ovarian investigating brca gene mutation carrier monozygoticdiscordant twins high risk healthy family individual mirnasmethods study conducted monozygotic twins discordant ovarian liquid biopsyexploration,0
100,Colon_Cancer,postmortem studies provide important information understanding new diseases smallautopsy case series already reported different findings covid patientsmethods evaluated whether specific postmortem features observed patients thesechanges related presence virus different ans complete macroscopic microscopicautopsies performed different ans covid nonsurvivors presence sarscov evaluatedwith immunohistochemistry ihc lung samples realtime reversetranscription polymerase chainreaction rtpcr test lung ansresults pulmonary findings revealed earlystage diffuse alveolar damage dad patients andmicrothrombi small lung arteries patients latestage dad atypical pneumocytes andor acute pneumoniawere also observed four lung infarcts,0
101,Colon_Cancer,gastrointestinal nematodes could release excretorysecretory es proteins host environment ensure survival es proteins act immunomodulators suppress subvert host immune response via impairment immune cell functions especially chronic infections preliminary study haemonchus contortus adhesionregulating molecule hcadrm identified h contortus es proteins hcesps interacted host cells via liquid chromatographytandem mass spectrometry analysis however little known hcadrm es protein may play pivotal role parasitehost interfacemethods based bioinformatics approaches multiple amino acid sequence alignment conducted evolutionary relationship hcadrm adrm orthologues extrapolated employing rtqpcr,0
102,Colon_Cancer,objective study aimed test hypothesis levobupivacaine anti effects breast cellsresults colony formation transwell assay used determine breast cells proliferation flow cytom etry annexin v pi staining used investigate breast cells apoptosis effects levobupivacaine cellular signalling molecular response studied quantitative polymerase chain reaction western blot induction apoptosis confirmed cell viability morphological changes showed cell shrinkage rounding detachments plates results western blot quantitative polymerase chain reaction indicated activation active caspase inhibition foxo results flow cytometry confirmed levobupiv acaine inhibited breast cell,0
103,Colon_Cancer,objective cannabinoids able reduce growth xenograft models therapeutic potential anti drugs humans unclear yet vitro studies effect cannabinoids cells often car ried absence serum low serum concentration ie serum conditions limit cellular growth therefore increase response cells additional challenges presence cannabinoids however microenvironment teaming growth factors study assessed viability prolif eration cells treated cannabidiol presence serum concentration commonly sustains cell growth serumresults results show cannabidiol exerts markedly different effect viability human ht cell line cultured presence serum comparison serum,0
104,Colon_Cancer,objectives paired box protein pax immunohistochemical expression used diagnostic marker epithelial cells tumors study aimed investigating immunohistochemical expression pax among sudanese females diagnosed cervical endometrial ovarian december may studying formalinfixed paraffin embedded blocksresults sixty patients diagnosed female reproductive tract included aged years range cervix common site patients regarding stage study population stage b b respectively histopathological diagnosis included poorly moderately well differentiated cervical squamous cell scc well endometrial metastatic endocervical ovarian mucinous cyst respectively pax positively expressed endometrial endocervical,0
105,Colon_Cancer,widely recognized anticancer potential aspirin created broad interest explore theclinical benefits aspirin therapy however current understanding molecular mechanismsinvolved anticancer potential aspirin remains limitedmethods stemness assays contained aldh side population chemoresistance sphere formationand tumorigenesis performed validate aspirin function vitro vivo histone modification assay wasperformed check effect aspirin histone methylation well activity hdac kdm abinhibitor vivo assay performed evaluate therapeutic effects various inhibitor combination mannersresults regards vitro studies aspirin diminishes cell stemness properties include reducing thealdh subpopulation side population chemoresistance sphere,0
106,Colon_Cancer,patients stomach diagnosis synchronous patients may require synchronous surgical resection far minimally invasive series synchronous resections described investigated feasibility safety synchronous robotic resection right stomach malignancies trying identify standardised reproducible technique essential carefully plan operation trocars positioning minimise number robotic dockings able operate comfortably herein describe approach safe effective terms minimal invasiveness oncological radicality robotic surgery could used even advantage complex multian resections providing surgeon better vision accurate dissection longer instruments offer patient benefits minimal invasive surgerykeywords robotic surgery,0
107,Colon_Cancer,moringa oleifera l moringaceae family perennial tree widely cultivated many tropic regions easily grown even adverse conditions oleifera also known miracle tree centuries indicated traditional medicine reports side effects doses achievable ingestion different parts oleifera used treat several conditions malnutrition diabetes blindness anemia hypertension stress depression skin arthritis joints kidney stones disorders plant also showed capacity helping maintenance cardiovascular system health bloodglucose levels providing antioxidant antiinflammatory anticancer activity well regulation urinary tract lactation nursing women seed leaves powder water,0
108,Colon_Cancer,practice clinical radiology become sedentary era picture archiving andcommunication system physical inactivity wellknown risk factor various chronic diseases study aimedto determine frequency pattern physical exercises among radiologists eastern province saudiarabia association physical exercises prevalence workrelated musculoskeletalsymptomsmethods online survey sent radiologists hospitals academic public private majorcities eastern province saudi arabia covered information demographic characteristics thefrequency pattern physical exercises also included evaluation workrelated musculoskeletalsymptoms using nordic musculoskeletal questionnaire survey radiologists conducted april study outcome presence disabling musculoskeletal symptoms body region whichrestricted,0
109,Colon_Cancer,autism spectrum disorder asd developmental disorder effective pharmacologicaltreatments core autistic symptoms currently limited increasing evidence particularly clinicalstudies asd patients suggests functional link gut microbiota development asdhowever mechanisms linking gut microbiota brain dysfunctions gutbrain axis asd yet beenfull elucidated due genetic mutations downregulated expression patients asd ephb alsoplays important roles gut homeostasis generally considered candidate gene asd nonetheless role andmechanism ephb regulating gut microbiota development asd unclearresults found deletion ephb induced autismlike behavior disturbed gut microbiota inmice importantly transplantation fecal,0
110,Colon_Cancer,variability health effects dietary fiber might arise interindividual differences gutmicrobiota ability ferment substrates beneficial metabolites understanding drives thisindividuality vastly incomplete require ecological perspective microbiomes function complexinterconnected communities performed parallel twoarm exploratory randomized controlled trial adults overweight classi obesity characterize effects longchain complex arabinoxylan n high supplementation doses female gday male gday gut microbiota composition shortchainfatty acid production compared microcrystalline cellulose n nonfermentable control integratedthe findings using ecological frameworkresults arabinoxylan resulted global shift fecal bacterial community composition reduced diversity andthe,0
111,Colon_Cancer,although clinical development immune checkpoint inhibitors icis therapy ushered new era antitumor therapy sustained responses significant survival advantages observed multiple tumors mostpatients benefit therefore attention paid identification developmentof predictive biomarkers response icis indepth comprehensive understanding beencontinuously explored recent years predictive markers icis efficacy gradually explored theexpression intermolecular interactions within cells expression various molecules cells intumor microenvironment extended exploration circulating host systemic markers thedevelopment highthroughput sequencing microarray technology variety biomarker strategies havebeen deeply explored gradually achieved process identification single marker,0
112,Colon_Cancer,gut microbiota composition influences balance human health disease increasing evidencesuggests involvement microbial factors regulating development progression therapeuticresponse distinct microbial species implicated modulating gut environment architecture thataffects therapy outcomes microbial species offer enhanced therapy response othersdiminish treatment efficacy addition use antibiotics often minimize infection risks causesintestinal dysbiosis proves detrimental review discuss role gut microbiota cancerdevelopment therapy also provide insights future strategies manipulate microbiome gutepithelial barrier augment therapeutic responses minimizing toxicity infection riskskeywords intestinal dysbiosis development therapy microbial therapy human intestinal,0
113,Colon_Cancer,pd pdl blockade therapy promising treatment strategy revolutionized treatmentlandscape malignancies last decade pd pdl blockade therapy trialed broad range ofmalignancies achieved clinical success despite potentially curelike survival benefit minority ofpatients estimated experience positive response pd pdl blockade therapy primary oracquired resistance might eventually lead progression patients clinical responses accordingly theresistance pd pdl blockade remains significant challenge hindering application overcomethe limitation therapy resistance substantial effort made improve develop novel antipd pdl based immunotherapy strategies better clinical response reduced immunemediated toxicity,0
114,Colon_Cancer,circadian clocks important physiological behavioral functions humans anisms whichenable anisms anticipate respond periodic environmental changes disturbances circadian rhythmsimpair sleep metabolism behavior people jet lag night workers shift workers vulnerable tocircadian misalignment addition non h cycles influence circadian rhythms cause misalignment anddisorders different species since periods beyond entrainment ranges certain special conditionseg submarines commercial ships non h watch schedules often employed also beendemonstrated deleterious circadian rhythms personnel working conditions suffer fromcircadian misalignment onwatch hours leading increased health risks decreased cognitiveperformance,0
