序号,label,cleaned_text,label_encoded
72,Stomach_Cancer,second patients possible risk factors identify possible risk factors multiple primary patients case control analysis based data medical records conducted patients males females affected one primary subsequently concurrently cases patients alone controls matching sex age time operation survival period relative risks rr history father rr family history rr history hemorrhoids rr significantly increased sexes proportion professionals males significantly higher cases controls conditional multiple logistic regression analysis males adjusted relative risk arr family history two members arr statistically significant smoking,3
73,Stomach_Cancer,investigation lymphatic stream solitary lymph node metastasis understanding lymphatic drainage route crucial complete lymph node retrieval sites susceptible metastasis however lymphatic stream complex remains incompletely characterized patients small cm serosa negative solitary lymph node metastasis treated institute hospital included study total patients classified according location solitary lymph node metastasis left artery lga group right gastroepiploic artery rgea group right artery rga group splenic artery sa group location primary tumors investigated aid mapping lymphatic stream lymphatic flow lga patients rgea,3
74,Stomach_Cancer,prognostic factors survival analysis years data referral hospital iran evaluation international variation background common among iranian men studied survival rates prognostic factors referral hospital tehran iran patients methods followed patients hospitalized baqyiatallah hospital estimated survival rates overall among operable patients exclusively hazard ratios hr different prognostic factors estimated cox regression model furthermore studied international variations stage distribution year survival results overall year survival low majority patients diagnosed stage iv stage size age gender statistically significant prognostic factors relative risk,3
75,Stomach_Cancer,influencing factors depression patients receiving chemotherapy purpose purpose study identify factors influence depression patients receiving chemotherapy outpatient clinic methods cross sectional design used ninety two subjects diagnosed receiving chemotherapy agreed participated study subjects completed survey included questions depression symptom experience social support self efficacy results level depression reported depression differed according patient perceived health status depression significantly correlated symptom experience social support self efficacy important factor related depression symptom experience followed social support self efficacy three factors could explain,3
76,Stomach_Cancer,burden russian federation analysis global burden disease study jats p significance russia among european region countries highest number new cases deaths purpose study assess trends indicators characterizing burden russian federation analyze gender age distribution burden material methods study relies data global burden disease study incidence mortality russia almost year period study design descriptive observational epidemiological study employed correlation regression analysis results registered new cases deaths russia resulted total loss dalys registered year decrease indicators burden average annual decline incidence,3
77,Stomach_Cancer,early remnant background aims early remnant rare periodical endoscopic examinations mandatory patients partial gastrectomy good prognosis goal improve surgical management remnant retrospectively investigated total rare cases early partial gastrectomy methodology total cases resected department among resected cases cases histologically diagnosed early patients previously undergone partial resection time interval initial partial gastrectomy second resection remnant years patients group less years patients group investigate rare cases remnant early results incidence early remnant location remnant around stoma suture line group group incidence,3
78,Stomach_Cancer,nobody talking din navajo communities speak helicobacter pylori infections third leading cause death globally helicobacter pylori plays role healthy human gut also associated multiple chronic diseases including though h pylori prevalence declining parts world remains high among certain populations arizona rates times higher among navajo nation population compared non hispanic white population pilot project assessed adult dine navajo individuals understanding awareness regarding h pylori infection focus groups held three dine communities data analyzed thematically using multi investigator consensus approach,3
79,Stomach_Cancer,clinical value parameters perfusion imaging msct objective compare difference ct perfusion imaging parameters tumors various pathologic types explore clinical application value methods thirty four patients confirmed gastroscopic examination postoperative pathologic biopsy scanned msct scanner using perfusion technique thirty four patients classified three groups according pathological findings n lymphoma n interstitialoma n ct hemodynamic parameters including blood flow bf blood volume bv mean transit time mtt permeability surface ps measured regions interest statistically analyzed results mean bf bv mtt ps,3
80,Stomach_Cancer,mutations cdkn mts p ink mts p ink b genes human hepatocellular cholangio carcinomas cdkn mts p ink mts p ink b genes encoding cyclin dependent kinase inhibitors found homozygously deleted high frequency cell lines many different types primary determine frequency cdkn mts mutations human liver cholangio molecular analyses cdkn mts performed cell lines primary adenocarcinomas hepatocellular carcinomas cholangiocarcinomas two four cell lines snu snu snu kato iii mutations cdkn mts gene snu homozygous deletion snu nonsense mutation cga,3
81,Stomach_Cancer,factors related colorectal screening practice among disease free lung survivors korea lung survivors likely develop colorectal general population however little known current status screening practices related factors among lung survivors enrolled disease free lung survivors years age treated two hospitals patients completed questionnaire included colorectal screening lung treatment well sociodemographic variables among lung survivors correlations colorectal screening recommendations respectively reported receiving physician advice screen second primary spc recommended screening likely receive screening adjusted odds ratios aor confidence interval ci,3
82,Stomach_Cancer,dietary flavonoid intake risk colorectal colorectal common leading causes deaths alimentary tract interact directly dietary components colorectal may closely related dietary intake systematically searched published literature written english via pubmed searching terms related colorectal risk dietary flavonoids june twenty three studies identified articles finally selected analysis log point effect estimates corresponding standard errors calculated using covariate adjusted point effect estimates cis selected studies total dietary flavonoid intake associated reduced risk colorectal odds ratio ci respectively among flavonoid subclasses intake,3
83,Stomach_Cancer,stump resection due peptic disease stump severe late complication resection due peptic disease recent clinical studies show increase incidence patients underwent resection comparison general population detected within first four years following resection considered consequence false pathological diagnosis etiologic factors contribute development late carcinomas years initial operation remain unknown retrospective study analysed incidence whole population patients operated peptic disease resection methods vagotomy department period total patients operated diseases patients underwent surgery peptic disease stump surgery performed patients following resection peptic,3
84,Stomach_Cancer,risk incidence cohort mayak pa workers occupationally exposed ionizing radiation widespread health condition associated environmental genetic factors contribution ionizing radiation etiology sufficiently studied study aimed assess association incidence risk doses occupational radiation exposure cohort workers hired main mayak production association facilities taking account non radiation factors including digestive disorders study cohort comprised individuals diagnoses reported among cohort members occupational absorbed doses provided mayak worker dosimetry system mwds external gamma ray exposure mayak worker dosimetry system mwds internal exposure plutonium,3
85,Stomach_Cancer,aggregation history parents offspring comparison sites background aim study evaluate magnitude aggregation history parents offspring comparison history sites methods used baseline data japan collaborative cohort study evaluation risk jacc study initiated japan association history subjects parents subjects subjects siblings evaluated odds ratios crude generalized estimating equations gee technique four sites colorectum liver lung bronchus results aggregation history parents offspring evident significant magnitude parent offspring association disease history colorectum liver found greater conversely lung bronchus failed demonstrate significant aggregation conclusions,3
86,Stomach_Cancer,case control study single multiple saitama prefecture japan case control study done saitama prefecture japan relation dietary smoking drinking habits study based two sets cases male single male multiple cases newly diagnosed type male controls derived residents saitama prefecture dietary habits investigated intake separate foods food groups means food frequency questionnaire including individual taste preferences among single series dose response relationships observed dietary items preference salty foods miso soup boiled fish pickled vegetables nuts raw vegetables seaweed multiple logistic,3
87,Stomach_Cancer,comparative case control analysis atrophic gastritis conducted comparative case control analysis atrophic gastritis involving cases cases atrophic gastritis control subjects based questionnaire survey conducted subjects received gastroscopic examination aichi center hospital april march risk atrophic gastritis males females associated environmental factors risk compared control subjects positively associated intake salted fish guts cod roe relative risk rr confidence interval ci smoking rr cigarettes per day ci inversely associated western style breakfast rr ci males additionally risk inversely associated daily intake,3
88,Stomach_Cancer,association dietary heterocyclic amine levels genetic polymorphisms nat cyp cyp risk hospital based case control study japan although associations grilled broiled barbecued meats fish intake risk investigated evidence implicating heterocyclic amine hca intake cause limited conducted case control study investigate association hca intake risk also investigated possible effect genetic polymorphisms nat cyp cyp hca exposure data assessed using self administered food frequency questionnaire estimated hca intake verified measuring amino methyl phenylimidazo b pyridine phip values human hair total cases,3
89,Stomach_Cancer,breast incidence survival migrants netherlands migrant populations experience health transition influences risk determined environmental changes acculturation processes retrospective cohort study investigated differences breast risk survival migrants netherlands invasive breast cases diagnosed selected netherlands registry standardized incidence ratios sir computed ratio observed expected differences survival expressed hazard ratio hr using cox regression relative survival rates rsr migrant women exhibited significantly lower risk breast compared dutch natives however year rsr lower migrants range compared dutch natives death rates increased moroccan hr,3
90,Stomach_Cancer,investigating incidence north iran joinpoint regression model jats title abstract jats title jats p jats bold purpose jats bold incidence major public health concern one leading causes premature mortality worldwide aim present model examines changes incidence babol city high risk area north iran jats bold methods jats bold study examines incidence registration center babol city age incidence rate asr calculated per people per year trend analysis calculated using joinpoint regression software research average percentage annual changes calculated based age,3
91,Stomach_Cancer,activity cathepsin blood serum urine patients pancreas liver cathepsin protease involved invasion metastasis formation purpose study evaluate prognostic value cathepsin activity blood serum urine patients pancreas liver study carried samples blood serum urine obtained patients pancreas liver treated surgically first department general surgery endocrinology medical university bialystok control group consisted healthy individuals activity cathepsin determined serum urine folin ciocaltau method cupric modification expressed nmol tyr ml h specific activity cathepsin determined urine expressed nmol tyr mg protein h protein,3
92,Stomach_Cancer,abstracttext label introduction nlmcategory background usually arising includes tumours arising oesophageal junction type ii iii junctional tumours annual incidence varies among countries sex cases per year japanese men japanese women british men british women abstracttext abstracttext label methods outcomes nlmcategory methods conducted systematic review aimed answer following clinical questions effects radical versus conservative surgical resection effects adjuvant chemotherapy searched medline embase cochrane library important databases april clinical evidence reviews updated periodically please check website date version review included harms,3
93,Stomach_Cancer,incidence mortality shandong province jats title abstract jats title jats p common chinese population present study aimed analyze incidence mortality result shandong province order provide reference prevention control analyzed incidence mortality data collected registries calculated crude age standardized truncated incidence mortality rates registered population estimated numbers new cases deaths might occurred total provincial population applying age specific rates corresponding populations estimated numbers new cases deaths respectively among total shandong population incidence mortality rates higher men women incidence rural areas,3
94,Stomach_Cancer,dietary habits risk jacc study background despite declining incidence still dominant japan association dietary habits risk investigated large prospective study japan methods data obtained using self administered questionnaire food frequency questionnaire used evaluate consumption selected food items proportional hazard model used determine hazard ratios hrs confidence intervals cis different levels dietary intakes results western style breakfast showed inverse association risk males hr ci women consumed liver three four times per week per day significant increased risk respectively hr ci,3
95,Stomach_Cancer,hydroxy deoxyguanosine present study measured hydroxy deoxyguanosine dna adjacent tissues normal tissues peripheral blood leukocytes patients n investigate etiological association possibility whether peripheral blood leukocytes use surrogate marker early diagnosis hplc ecd system normal tissues found hydroxy deoxyguanosine levels tissues infected helicobacter pylori fold higher tissues without infected helicobacter pylori however adjacent tissues found hydroxy deoxyguanosine levels tissues infected helicobacter pylori fold lower tissues without infected helicobacter pylori tissues hydroxy deoxyguanosine levels tissues infected helicobacter pylori significantly different tissues,3
96,Stomach_Cancer,prospective study atrophic gastritis risk relation atrophic gastritis lesions lifestyle factors risk prospectively studied among subjects underwent gastroscopic examination responded questionnaire survey aichi center hospital years follow average incident cases identified least three months initial examination baseline endoscopic findings indicated presence atrophic gastritis risk developing increased fold compared indication baseline risk increased advancing degree atrophy increasing extension atrophy lesser curvature trends relative risks statistically significant p p respectively risk developing statistically significantly increased among subjects polyps among ulcer cases,3
97,Stomach_Cancer,dietary salt nitrate mortality countries background high salt nitrate intake considered risk factors little known possible interactions ecological study examines respective importance factors mortality population level using data obtained standardized conditions biochemical analyses performed laboratories method randomly selected hour urine samples populations sampled countries n people sodium nitrate obtained intersalt study median sodium nitrate levels age sex standardized ages years averaged per country ecological correlation regression analyses done relation national mortality rates results pearson correlation mortality sodium countries men,3
98,Stomach_Cancer,global statistics globocan estimates incidence mortality worldwide prostate relationship human development index objective one common worldwide second common cause induced deaths lung aim study investigate epidemiology incidence mortality countries relationship hdi index materials methods study descriptive analytic study based extraction incidence mortality data world bank incidence mortality rates distribution maps drawn world countries analyze data correlation test regression tests used evaluate correlation incidence mortality hdi statistical analysis carried stata significance level estimated level results cases fifth common highest incidence,3
99,Stomach_Cancer,associations cigarette smoking alcohol drinking survival prospective patient cohort study japan cigarette smoking alcohol drinking may affect prognosis evidence inconsistent investigated associations pretreatment smoking alcohol drinking risk cause death among patients histologically confirmed diagnosed single hospital japan histories smoking alcohol drinking assessed using self administered questionnaire patients followed december cox proportional hazards model used estimate hazard ratios hrs confidence intervals cis person years cause deaths documented among patients overall ever drinking significantly associated increased risk cause death hr ci,3
100,Stomach_Cancer,analysis incidence mortality china purpose analyze incidence mortality chinese registration areas methods checking reviewing registry data registries registries data included analysis incidence mortality proportion cumulative rates calculated respectively chinese population census segi population used age standardized incidence mortality rates results registries covered total population urban rural total newly diagnosed cases deaths cases respectively crude incidence male female age standardized incidence rates chinese standard population asr china world standard population asr world respectively cumulative incidence rate years old incidence asr,3
101,Stomach_Cancer,seriousness cannot overstated since causes deaths organ since majority cases encountered surgeon disease far advanced permit complete removal involved tissue various forms may considered either one hopeless one curable types pessimistic attitude always existed minds members medical profession would seem justified apparently increase incidence processes increase however undoubtedly partially result achievements preventive medicine increased span life larger number persons formerly reach age paper prepared request american society control one series monographs subjects interest importance engaged diagnosis treatment hand progress,3
102,Stomach_Cancer,study mir expression present study planned investigate mir expression study explored relationship mir expression clinicopathological characteristics including proliferation migration apoptosis cells sixty three samples tissue surrounding tissue obtained total rna extracted expression levels mir tissue well surrounding tissue measured semi quantitative pcr effects mir overexpression migration cells examined transwell assay effects mir overexpression apoptosis cells examined flow cytometer expression level mir significantly decreased tissues comparison surrounding tissues p moreover expression mir related well size tnm stage lymphatic metastasis relapse,3
103,Stomach_Cancer,early pathology characteristic correlation factor analysis objective discussion early time pathology characteristic correlation factor provide basis diagnosis methods collects courtyard integrity make follow visit material early examples analyzes clinical pathology characteristic correlation factor results ratio patient men women l female succeeds imperial civil service examinations age years old compares masculine l year old morbidity spot sees ahead time dou buzui old age early time multi symptomlesses type ic majority histology type old age high differentiation gland primarily young people,3
104,Stomach_Cancer,vitamin c vitamin e multivitamin supplement use mortality prevention study ii cohort supplementation antioxidant vitamins associated decreased risk regression precancerous lesions high risk areas china colombia examined association mortality regular use times per month individual vitamin c supplements individual vitamin e supplements multivitamins among united states adults prevention study ii cps ii cohort cps ii participants completed questionnaire enrollment followed mortality follow deaths men women adjustment multiple potential risk factors vitamin c use enrollment associated reduced risk mortality rate,3
105,Stomach_Cancer,cigarette smoking mortality due findings jacc study background several epidemiologic studies reported positive association cigarette smoking prevalence smoking men remains high japan compared developed countries therefore great importance determine impact cigarette smoking among japanese population japan collaborative cohort study jacc study provided opportunity examine association smoking risk mortality due method baseline survey conducted throughout japan among inhabitants areas data retrieved participants male female provided sufficient information smoking habits without history caner baseline total person years deaths due caner identified,3
106,Stomach_Cancer,estimated amount hour urine sodium excretion positively correlated breast prevalence korea one common korea aim study identify association prevalence particularly amount hr urine sodium excretion estimated spot urine specimens study included subjects took part korean national health nutritional examination survey total amount urine sodium excreted hr period estimated using two equations based values spot urine sodium creatinine subjects estimated hr urine sodium excretion two standard deviations mean group prevalence higher subjects lower hr sodium excretion group using tanaka equation,3
107,Stomach_Cancer,cluster lifestyle risk factors screening behaviors among korean adults study aimed investigate clustering patterns lifestyle risk factors examine association risk factor clusters screening adherence data korean national screening survey annual cross sectional nationwide survey used study population included adults aged years history six risk factors including smoking drinking physical inactivity obesity meat intake salted food intake well screening behaviors assessed frequent risk factor physical inactivity followed smoking males high salted food intake females compared participants subjects risk factors three,3
108,Stomach_Cancer,population based cohort studies type diabetes risk chinese men women although positive associations found diabetes number sites investigations limited results lack consistency prospective study investigated relationship type diabetes mellitus dm risk mainland china assessed associations among dm dm duration risk two prospective population based cohorts shanghai women health study shanghai men health study included study men women cases identified annual record linkage shanghai registry verified home visits review medical charts median follow years shanghai men health study years shanghai,3
109,Stomach_Cancer,study relationship susceptibility neoplasm polymorphism inducible nitric oxide synthase gene objective study relationship polymorphism inducible nitric oxide synthase inos gene susceptibility intestinal type cardia chinese people methods community based case control study designed ninety three intestinal type cardia patients endoscopy pathology diagnosis identified cases two hundred forty six controls served controls results c polymorphism found exon inos gene changed coding amino acid serine leucine formed recognition site identified tsp restriction enzyme called c polymorphism allele gene frequency control group,3
110,Stomach_Cancer,trends incidence golestan province high risk area northern iran background aimed present temporal geographical trends incidence golestan province high risk area northern iran methods study conducted cases registered golestan population based registry gpcr age standardized incidence rates asrs per person years calculated joinpoint regression analysis used calculate average annual percent changes aapc also calculated contribution population aging population size risk overall changes incidence rates results overall patients registered asr significantly higher men women p significant decreasing trend incidence men,3
111,Stomach_Cancer,overall structure microbiota patients colon introduction accumulating evidence suggests human bowel microbiota contributes etiology colorectal crc via pro carcinogenic activities specific pathogens also via influence wider microbial community particularly metabolome aim study aim study analyzes overall structure microbiota patients colorectal healthy controls results studies suggested colorectal develops complex interactions inherited susceptibility environmental factors strong association adenomatous polyps pathogenic bacteria precursors vast majority colorectal thus data suggested development intestinal dysbiosis patients characterized inhibiting obligate protective microflora activation opportunistic microorganisms base,3
112,Stomach_Cancer,effect surgical treatment primary cardiac esophageal remnant objective report surgical treatment results cardiac esophageal remnant methods patients cardiac esophageal remnant treated surgically results primary cardiac esophageal remnant developed male patients females patients underwent subtotal gastrectomy billroth ii reconstruction first time mean interval two operations years clinical symptoms frequently included abdominal distension pain hemorrhage thirty patients received radical resection conclusion remnant suspected patients undergoing subtotal gastrectomy years clinical symptoms upper tract early diagnose early curative resection done cardiac remnant total,3
113,Stomach_Cancer,mortality china objective assess impact chinese population epidemiological analysis mortality distribution methods data mortality collected sampling survey involved one tenth total chinese population results crude mortality rate china per per males per females comprised total deaths making leading cause death mortality rate males times females chinese mortality rates adjusted world population per per males females males females times developed countries age adjusted mortality rates china distinct geographical difference form lowest per highest per surveyed localities per urban areas per,3
114,Stomach_Cancer,protective effect green tea risks chronic gastritis despite declining trend remains second common worldwide examined role green tea consumption chronic gastritis risks population based case control study conducted yangzhong china cases chronic gastritis cases healthy controls epidemiologic data collected standard questionnaire odds ratios confidence intervals ci estimated using logistic regression models sas inverse association observed green tea drinking chronic gastritis risks adjusting age gender education body mass index pack years smoking alcohol drinking ors green tea drinking ci ci,3
115,Stomach_Cancer,survival patients changle city china aim survival rate patients used evaluate effects treatments short mid term survival patients present level treatments described calculating year survival rates aims study document patterns survival treatments changle city analyze whether stage way treatment impacted survival patients methods total number patients reported changle registry investigated respect disease condition way treatment survival time year survival rates estimated using life table method results year survival rates patients changle city respectively year survival rates stageior ii group,3
116,Stomach_Cancer,urban problems health promotion workshop eupha section health promotion nutrients could implicated occurrence methods hospital based case control study carried krakow period incident cases confirmed histopathologically number controls enrolled controls recruited amongst patients history admitted conditions unrelated digestive tract diseases matched cases age years gender results study showed protective effect lower intake saturated fatty acids cholesterol occurrence inversely low intake linolic acid found associated higher risk ci found also low intake b carotene ci vitamin e ci increased risk,3
117,Stomach_Cancer,abstracttext label introduction nlmcategory background usually arising includes tumours arising oesophageal junction type ii iii junctional tumours annual incidence varies among countries sex cases year per japanese men japanese women british men british women abstracttext abstracttext label methods outcomes nlmcategory methods conducted systematic review aimed answer following clinical questions effects radical versus conservative surgical resection effects adjuvant chemotherapy searched medline embase cochrane library important databases august bmj clinical evidence reviews updated periodically please check website date version review included,3
118,Stomach_Cancer,abstract lb epstein barr virus encoded microrna mir bart upregulates human cellular microrna mir downregulates irak nf b cells epstein barr virus ebv contributes development specific subsets nasopharyngeal lymphoma etc micrornas mirnas implicated regulation various pathobiological processes recently ebv encoded viral mirnas disclosed whereas functions remain largely unknown notable example human mirna targeted viral mirna study investigated ebv encoded viral mirna mir bart human cellular target interaction ebv mir bart ebv infected cell line snu highly expressed comparing ebv,3
119,Stomach_Cancer,fruit vegetable intake among male adults case control study northern viet nam objective study investigated association fruit vegetable intake considering impacts helicobacter pylori h pylori infection tobacco smoking methods case control study featuring male incident cases male controls conducted general hospital viet nam semi quantitative food frequency demographic lifestyle questionnaire used venous blood samples collected determine h pylori status igg elisa respective associations fruit vegetable intake examined using unconditional logistic regression analysis adjustments possible cofactors results fruit intake showed,3
120,Stomach_Cancer,nutritional status quality life patients changle county china aim analyze relation nutrition quality life patients evaluate intake daily nutrition patients study feasibility nutrition intervention improving quality life patients methods total surgical patients reported changle registry investigated respect diet quality life daily nutrition intakes patients calculated according food composition database data compared reference values proposed chinese nutrition society partial correlation used analyze relationship nutrition quality life patients stepwise multiple regression analyses conducted analyze factors influencing nutrition intake patients results except,3
121,Stomach_Cancer,mapping spatial variation esophageal lung shared risk factors iran county level title abstract title p bold background bold italic italic bold bold disease mapping long history epidemiology evaluating spatial pattern several diseases well shared specific risk factors mortality considered one applications disease mapping esophageal lung among five common among genders iran study available spatial distribution mortality rate iran present study aimed investigate geographical distribution relative risk mortality define spatial pattern shared specific risk factors mentioned three sharing mortality data,3
122,Stomach_Cancer,use epidemiology scientific data regulatory authority determine risk factors organs digestive system leading cause death due among men united states among women third leading cause deaths although well known death rates diminished dramatically past years still third poorest year relative survival rate different pancreatic lung evidence indicates environmental factors play important role development remarkable decrease mortality past years results variety migrant studies support review several published case control studies shown positive associations preserved meat salted pickled food general however,3
123,Stomach_Cancer,data analysis pilot screening program early detection esophageal retrospective study background according fifth esophageal seventh common world national screening program early detection breast cervical colorectal introduced kazakhstan pilot screening program early detection esophageal introduced kazakhstan regions low detectability aim determination main causes low detection esophageal framework pilot screening program pavlodar region kazakhstan methods according ministry healthcare republic kazakhstan target group screening detect esophageal men women aged registered patient retrospective analysis carried according newly diagnosed cases esophageal pavlodar region cases,3
124,Stomach_Cancer,established optimized two dimensional gel electrophoresisin technique proteome analysis chinese objective preliminary establish optimize two dimensional gel electrophoresisin de computer image analysis technique proteome research increase resolution repetition gain kind new method analyze proteome methods protein organization extracted lmmobilized ph gradient taken key factor link isoelectric point focus instance sample handle electrophoresis parameter gel concentration get series optimization de adopted separate total protein normal term term de chart analyzed silver image analysis software results result repetitive experiments shows three,3
125,Stomach_Cancer,research p ing wt p growth suppressing collapsing effect toward cell strain objective discuss growth suppressing apoptosing effect new type supressor gene p ing cell strain explore new strategies methods therapy methods pcdna p ing nuclear expressing microsome constructed p ing wt p implanted human cell evaluate effect p ing p toward cell synergism results pcdna p ing nuclear expressing microsome successfully constructed human cell strain sscg implantation p ing wt p showed significant decrease cell growth coupling time,3
126,Stomach_Cancer,association insulin like growth factor polymorphisms risk japanese population insulin like growth factor igf signaling system plays central role cellular growth differentiation proliferation although association igf gene polymorphisms risk evaluated several carcinomas association yet examined investigated association igf polymorphisms risk japanese population total patients non control subjects enrolled case control study associations polymorphisms igf loci risk evaluated using odds ratios confidence intervals ci multiple logistic regression models observed c allele rs g allele rs significantly associated risk per allele,3
127,Stomach_Cancer,ulcer carcinomas develop ulcer ulcerocancer process however referred ulcers rare indicate prophylactic resection account danger development careful diagnostics following control x ray examination gastroscopy however necessary every ulcer retrogression complaints neither proves healing ulcer benignity ulcer compared ulcerocarcinoma differential diagnosis ulcer easy locally advanced patelliform carcinomas question difficult small carcinomas especially mucous membrane type iii individual radiologic endoscopic signs especially combination useful differentiation may misleading carcinomatous ulcer may radiologically endoscopically look like peptic ulcer may apparently also fully heal,3
128,Stomach_Cancer,analysis surveillance data death gansu province objective investigate prevalent characteristics death gansu province provide scientific basis intervention control measures methods death surveillance data collected checked according medical death certificates disease surveillance points system dsps gansu province coded according icd classified analyzed gansu provincial cdc results death ranked first mortality accounted deaths totally potential years life lost pyll death person years ranked first life lost rate death average death age population years deleted life expectancy years prolonged years life death,3
129,Stomach_Cancer,expression patterns thymosin stem cell marker cd ovarian thymosin small acidic actin binding peptide overexpressed side population stem cells cd positive colorectal stem cells order understand relationship cd studied expression patterns cd ovarian expression patterns cd studied normal ovaries primary ovarian metastatic ovarian primary normal stomachs western blot immunohistochemistry expression patterns co localization cd examined immunofluorescence confocal laser scanning microscopy overexpressed primary ovarian primary compared normal controls however levels metastatic ovary significantly upregulated compared levels normal stomachs primary results,3
130,Stomach_Cancer,analysis incidence structure republic uzbekistan jats p relevance globocan reports million new cases neoplasms globally mammary gland x become commonly diagnosed oncological pathology followed lung colon rectum prostate x uzbekistan neoplasms breast cervix lungs brain dominate structure x incidence x study aimed analyze incidence trends structure republic uzbekistan x results new cases registered uzbekistan ratio men women newly diagnosed x breast cervix ovary common women x lung prostate men hemoblastoses common young age breast working age x old age,3
131,Stomach_Cancer,usefulness serum pepsinogen levels screening test atrophic gastritis objective purpose study research applicability measuring serum pepsinogen pg pg pepsinogen ii pg ii ratios screening tests atrophic gastritis important predisposition materials methods measured serum pepsinogen levels non specific gastritis atrophic gastritis using radioimmunoassay method included study healthy control nonspecific gastritis atrophic gastritis cases results serum pg level statistically higher control group patient group chronic nonspecific gastritis compared patient groups chronic atrophic gastritis p best cutoff values diagnosing using serum pg,3
132,Stomach_Cancer,dietary habits mizoram india extremely high prevalence observed mizoram india population consumes uncommon food relation food habits examined study hospital based case control study conducted determine risk factors among patients histologically confirmed matched controls food habits determined personal interview elevated risk observed frequent consumption sa um odds ratio sa um fermented pork fat traditional food frequent consumption smoked dried salted meat fish soda alkali used food additive increased risk helicobacter pylori infection found independent risk factor carcinogenesis study however,3
133,Stomach_Cancer,epidemic strength cardia high risk region esophageal implication endoscopic screening objective estimate epidemic strength cardia high risk region esophageal county provide meaningful clues upper control region methods comparisons incidence mortality rates esophageal cardia obtained population based registry adjacent counties cixian linxian shexian local residents aged years old results esophageal cardia constitute percent disease combined incidence mortality incidence rates cardia male female mortality rates respectively shexian county endoscopic survey iodine staining effectively detect squamous cell precancerous lesions esophagus insufficient detection,3
134,Stomach_Cancer,case control analysis high incidence area jiangsu province objective explore associated factors risk high incidence area jiangsu province methods population based case control study including cases controls conducted dafeng county one high incidence areas jiangsu province cases consisted patients newly diagnosed histologically confirmed controls cases admitted study period without diagnostic diseases univariate multivariate non conditional logistic regression analyses used identify associated factors results hot food ci fast eating speeding ci peppery food ci family history ci significantly increased risk,3
135,Stomach_Cancer,association casp casp polymorphisms genetic susceptibility objective investigate association apoptosis genes casp rs casp rs polymorphisms risk developing methods population based case control study cases age years gender residential area matched controls recruited genotypes analyzed polymerase chain reaction restriction fragment length polymorphism pcr rflp method unconditional logistic regression analysis utilized calculate odds ratios confidence intervals ci results individuals tc cc genotypes rs locus significantly increased risk comparison carrying tt genotype ci tc ci cc however rs locus casp gene,3
136,Stomach_Cancer,family history risk colorectal background role family history selected neoplasms first degree relatives risk investigated requires quantification methods case control study conducted northern italy histologically confirmed incident cases cases colon cases rectal controls admitted hospital acute nonneoplastic non digestive tract disorders results significant associations observed family history risk relative risk rr family history intestinal colon rr rectal rr tendency risks unity family history number sites including esophagus intestines liver pancreas gallbladder lung rr borderline statistical significance liver intestines rr,3
137,Stomach_Cancer,infant mortality time birth cause specific adult mortality among residents region madrid born elsewhere spain results gradient mortality infant mortality quartile seen mortality colon diabetes mellitus chronic liver disease men ischaemic heart disease chronic liver disease women association positive negative causes relative mortality rates adjusted age adult socioeconomic factors men belonging infant mortality quartiles highest versus belonging quartiles baseline ci ci colon ci diabetes mellitus ci chronic heart disease relative mortality rates women ci ci ischaemic heart disease ci,3
138,Stomach_Cancer,time trends mortality across brics age period cohort analysis gbd abstracttext label objectives nlmcategory unassigned one leading causes death epidemiologic characteristics regionally heterogeneous worldwide brics nations brazil russian federation india china south africa markedly increasing influences international stage aim investigate time trends mortality among brics countries abstracttext abstracttext label methods nlmcategory unassigned data study obtained global burden disease gbd public dataset investigate deaths age mortality rate age standardized mortality rate asmr age period cohort apc model employed estimate net,3
139,Stomach_Cancer,clinical pathological features synchronous double primary large intestine objective explore clinical pathological features synchronous double primary large intestine methods clinical data patients synchronous double primary large intestine patients colorectal treated period january december including cases colorectal cases analyzed results patients synchronous double primary large intestine accounting cases colorectal males females aged could divided groups intestine intestine group n group n intestine extra intestine group n extra group n last groups included case primary located large intestine respectively number cases,3
140,Stomach_Cancer,decreasing trend incidence mumbai india time trend incidence males females mumbai india estimated using data collected bombay population based registry year period total cases registered bombay population based registry male males female females evaluation trend applied linear regression model based logarithm observed incidence rates annual percentage changes also computed incidence rates evaluating time trend statistically significant decreasing trend overall age adjusted incidence rates observed period yearly decrease males females decrease striking males age groups females age group probability estimates,3
141,Stomach_Cancer,one organs body frequently attacked male frequent site female ranks third breast organs reproduction reference registrar general statistical review england wales year shows following deaths various sites forms fatal site important contribution concerning early pathology made vers reported twelve early carcinomata adeno carcinomata cms diameter slightly elevated sometimes ulcerating infected infiltrated leucocytes several cases history alcoholism general atrophic hyperplastic gastritis adeno may also develop multiple foci separated normal mucous membrane ewing calls attention group cases superficial epithelium epithelium ducts,3
142,Stomach_Cancer,epidemiology despite decline incidence mortality last decades one main health challenges worldwide according globocan estimates caused approximately deaths accounting deaths ranks fourth leading cause deaths genders combined million new cases diagnosed accounting cases new cases deaths reported asia one lethal tumors five year survival rate around well established risk factors helicobacter pylori infection dietary factors tobacco obesity radiation date important way preventing reduced exposure risk factors well screening early detection research risk factors help identify various opportunities effective prevention,3
