序号,label,cleaned_text,label_encoded
181,Colon_Cancer,one common gynecological tumors cervical fourth leadingcause cancerrelated death among women worldwide although e orts including periodiccancer screening prompt surgical treatment chemotherapy radiotherapy madeto decrease mortality cervical prognosis patients still poor cervicalcancer remains important public health issue pathogenesis cervical notbeen clearly illustrated con rmed activation tumorpromoting genes theinactivation suppressor genes participate progression cervical toscreen novel abnormally expressed genes functioning cervical may provide potentialprognostic markers therapeutic targets treatmentedited byihab youniscarnegie mellon university inqatar qatarreviewed byweifeng dingnantong university chinamassimo brogginimario negri,0
182,Colon_Cancer,world health anization indicated thatliver sixth mostcommon fourth leading cause deaths worldwide witha global death toll risk factors liver include hepatitisb hepatitis c alcoholic liver disease nonalcoholic fatty liver disease cirrhosis present surgery remains rstfor liver howevertreatmentline ofedited ngela sousauniversity beira interior portugalreviewed bychen lingfudan university chinasamuel silvestreuniversity beira interior portugalcorrespondencetonghong wangcellwwadmcgmhtw authors contributedequally workspecialty sectionthis submitted topharmacology anticancer drugsa section frontiers oncologyreceived april accepted june published august citationchen cy fang jy chen ccchuang wy leu yl ueng shwei,0
183,Colon_Cancer,several immunotherapeutic strategies harness exquisite speci city immune systemto eliminate tumors emerged past decade include vaccines immunecheckpoint blockade adoptive cell therapy act potential revolutionize thestandard care range malignanciesto large extent speci city immunotherapy dependent recognition speci ctumor antigens especially neoantigens neoantigens kind antigen derived fromtumorspeci c somatic mutations highly restricted cells minimal establishedimmune tolerance neoantigenbased vaccines shown promising therapeutic e ectsin clinic addition growing body evidence indicates neoantigenspeci c tcells underlie success recently emergent immune checkpoint inhibitor therapy adoptive,0
184,Colon_Cancer,crc gastrointestinal tract arises theinner wall large intestine crc third common worldwideaccounting roughly million new cases per year deaths per year whichmakes fourth common cause cancerrelated death globally remains hugechallenge order identify e ective molecular targets crc diagnosis potentialedited byzhonghua taofudan university shanghai cancercenter chinareviewed byshengli liuniversity texas health sciencecenter houston united statesrossano lattanziouniversity studies g annunziochieti pescara italycorrespondencejianhua wangwangjianhuaman comyansong pudoctor puyahoocom authors contributedequally workspecialty sectionthis submitted tocancer geneticsa section frontiers oncologyreceived september accepted june published august citationliu,0
185,Colon_Cancer,crc second leading cause deathworldwide deaths result metastases analyzed animal modelsin apc gene frequently mutated early stages colorectalcarcinogenesis inactivated human samples try identify novel potentialbiomarkers crcmaterials methods initially compared proteomic transcriptomicpro les small intestinal epithelium transgenic mice apc andor mychad inactivated studied mrna immunohistochemical expressionof one protein identi ed show altered expression following apc inactivationnucleosome assembly protein like nap l human crc samples performeda prognostic correlation biomarker expression survival crc patientsresults nap l mrna expression increased mouse smallintestine followingapc,0
186,Colon_Cancer,acute myeloid leukemia aml common type ofacute leukemia adults caused clonal expansion ofundi erentiated myeloid progenitor cells although mostpatients aml achieve complete remission inductionchemotherapy recurrence rate remains high thus themain factor ecting outcomes aml patients relapseoften develops minimal residual disease protectivebone marrow bm microenvironment comprehensiveunderstanding bm microenvironment conducive thediagnosis personalized treatment aml leukemic cellscytogenetics molecular aberrations main factorsfor risk strati cation patients aml additionthe bm microenvironment also plays important role thein homing survival ofbm microenvironment contains various componentssuchas immune,0
187,Colon_Cancer,sarcomatoid carcinomas scs extremely rare aggressivemalignant tumors characterized distinct cellular morphology features rst described snover scs occur wide variety sitesincluding respiratory tract digestive tract genitourinary tractbreast thyroid glands however tumors rarein digestive tract especially stomach april six cases gastric sarcomatoid carcinomagsc reported english medical literature previousreports focused pathological clinical manifestationsthem systematically described radiologic appearanceof due invasive nature poorerprognosis gsc pure gastric gacand gastric lymphoma gl clinically bene cial narrowdown di erential diagnoses understanding computedtomography ct characteristics gsc present studyanalyzed,0
188,Colon_Cancer,laparoscopic surgery commonly performed china however compared open surgerythe effectiveness laparoscopic surgery especially longterm survival suf ciently provedmethods data eligible patients nonmetastatic nanfang hospital southern medical university andguangdong provincial hospital chinese medicine retrospectively reviewed longterm survival outcomes shortterm surgical safety analysed propensity score matching groupsresults cases collated two institutes matched pairs analysed propensity score matching estimated blood loss laparoscopic surgery significantly less open surgery p operativetime hospital stay shorter laparoscopic group p postoperative complications rate inthe laparoscopic group open,0
189,Colon_Cancer,since leung reported single case lowdose aspirin lda induced multiple smallintestinal ulcers many investigators described ldainducedsmall intestinal mucosal injuries watanabe reportedthat patients used lda small intestinallesions detected using capsule endoscopy cgastroenterology research practicece iwamoto investigated patients whounderwent ce occult bleeding erosions wereobserved cases taking lda ornonlda nonsteroidal anti ammatory drugs endo described small intestinal lesions subjects took aspirin mg weeks shiotani performed ce young healthy individuals beforeand medium doses enteric aspirin administered days rabeprazole mg administered week found large,0
190,Colon_Cancer,chrysoperla nipponensis okamoto unique diapause phenotype distinguishable nondiapause adult ideal model anism studying mechanism reproductive diapause however reliable effective reference genes used reproductive diapause study c nipponensis therefore study evaluated expression stability candidate reference genes tub arpc ef rps rps e gapdh arp actin tub adults diapause nondiapause induction conditions using four statistical algorithms including genorm normfinder bestkeeper ct method results showed arp tub stable reference genes samples adult tissues group arp rps stable reference genes development degree group,0
191,Colon_Cancer,micrornas mirnas reported important regulatory roles progression several types including cervical cc however biological roles regulatory mechanisms mirnas cc remain fully elucidated aim present study examine functions mirnas cc possible mechanisms using microarray identified mirna p mir p one downregulated mirnas cc tissues compared adjacent noncancerous tissues low expression mir p observed cc tissues distant metastasis cc cell lines addition effects mir p upregulation cell viability apoptosis invasion migration cc cells investigated using cck flow cytometry transwell wound healing,0
192,Colon_Cancer,last decade green synthesized cerium oxide nanops ceo nps attracted remarkable interest various fields science technology review explores vast array biological resources plants microbes biological products used synthesis ceo nps also discusses biosynthetic mechanism current understandings trends green synthesis ceo nps novel therapies based green synthesized ceo nps illustrated particular antimicrobial potential along attempts mechanistic elucidation overall main objective review provide rational insight major accomplishments ceo nps novel therapeutics agents wide range microbial pathogens combating diseases keywords nanotechnology green,0
193,Colon_Cancer,crc one commongastrointestinal malignancies developed world sfourth deadly high rate incidence andmortality liver metastasis commonform crc metastasis leading cause high mortality severe however clinical prevention treatment measures could available tumormetastasis therefore really urgent develop new biomarkers explore underlying mechanism crcmetastasis eventually develop new therapeutic strategiesfor crc patientsduring progression metabolic reprograming withincreasing glucose utilization termed warburg ectwhich accompanied altered pyruvate mitochondrialmetabolism fate pyruvate core manifestationto distinguish normal cells cells metabolism normal cells pyruvate used e cient atpproduction directly mitochondria however,0
194,Colon_Cancer,recent impressive advances immunotherapy largely derived cellular immunity role humoral immunity carcinogenesis less understood based previous observations hypothesize immunoglobulin subtype igg plays essential role immune evasionmethods distribution abundance actions properties possible mechanisms igg investigated human samples animal models extensive array techniques vitro vivoresults cohort patients esophageal found igg containing b lymphocytes igg concentration significantly increased tissue igg concentrations increased serum patients positively related increased poor prognoses igg appeared associate aggressive growth found igg regardless antigen specificity inhibited classic immune,0
195,Colon_Cancer,associated macrophages tam constitute abundant immune cells stroma initiating pro inflammatory immunosuppressive responses depending polarization status advances immunotherapy call detailed understanding potential immunogenic mechanisms irradiation routinely applied patientsmethods test effects radiotherapy tam ex vivo irradiated tissue samples human assessed phenotype flow cytometry furthermore evaluated distribution leucocyte subsets tissue sections patients short course radiotherapy compared findings non pretreated using immunostaining approach anotypic assays ota consisting macrophages associated fibroblast cell lines used dissect immunological consequences irradiation macrophagesresults demonstrate short course neoadjuvant,0
196,Colon_Cancer,triple negative breast tnbc remains recalcitrant targeted therapy approaches however recent clinical studies suggest inducing damage render tnbc responsive immunotherapy therefore tested strategy immune sensitization murine tnbc tumors combination focused ultrasound fus thermal ablation chemotherapy gemcitabine gem known attenuate myeloid derived suppressor cells mdscsmethods applied sparse scan thermally ablative fus regimen site combination systemically administered gem used flow cytometry analysis investigate roles monotherapy combinatorial therapy mediating local systemic immunity also tested combination rag mice cell depleted wild type mice,0
197,Colon_Cancer,adenovirus serotype ad commonly used viral vector transient delivery transgenes primarily vaccination pathogen antigens however endemic infections ad produce virus specific neutralizing antibodies nabs limit transgene delivery constrain target directed immunity following exposure ad based vaccines indeed clinical trials revealed limitations virus specific nabs impose efficacy ad based vaccines context emerging focus immunological approaches targeting self antigens neoepitopes underscores unmet therapeutic need efficacious vaccine vectorsmethods evaluated ability chimeric adenoviral vector ad f derived capsid ad fiber rare adenovirus serotype,0
198,Colon_Cancer,clinical manifestations sarscov infection include frequently fever cough failure occur persons additional comorbidities liver dysfunction one striking affections among patients suggesting sarscov may represent new king liver aggressor however molecular process underlying phenomenon cstill unclear work overview recent findings molecular biology virus pathogenic mechanisms relationship liver disease observed patients abbreviations aado ace aih alt ast covid ggt gi gtex alveolararterial oxygen gradient angiotensinconverting enzyme autoimmune hepatitis alanine transaminase aspartate aminotransferase coronavirus infectious disease gamma glutamyl transpeptidase gastrointestinal genotypetissue expression,0
199,Colon_Cancer,ethnopharmacological relevance herba patriniae used thousands years china traditional chinese medicine heatclearing detoxicating effects applied widly treatment rheumatoid arthritis diarrhea acute hepatitis pelvic inflammatory disease ulcerative colitis clinic two species namely patrinia scabiosaefolia fisch ps patrinia villosa juss pv caprifoliaceae family considered herba patriniae pharmaceutical industry aim review paper aims comprehensively outline traditional uses botanical description phytochemistry pharmacology toxicology quality control pharmacokinetics patents herba patriniae elaborate samedifferent characteristics ps pv materials methods detailed information herba patriniae collected various online,0
200,Colon_Cancer,melatonin sleepregulating hormone created pineal glandand released night found biological activityin almost living anisms including plants animals microbes itcan quickly enter cells bilipid bilayer exhibit scavenging activity towards oxygen free radicals well antioxidant properties due low molecular weight amphiphilic nature peripheral tissues found show high af nity towardsthis hormone melatonin hence act receptors bindingsites studies reported tan show melatonin alsobe produced mitochondria hence tissue melatonin levelsare serum levels hence used moleculethat targets mitochondria main physicochemical biologicalproperties melatonin sleepinducing effects,0
1,Liver_Cancer,ace enhances sensitivity pd l blockade inhibiting macrophage induced immunosuppression angiogenesis anti pd l based combination immunotherapy become first line treatment unresectable however objective response rate lower highlighting need identify mechanisms tolerance immune checkpoint inhibitors accurate biomarkers response study used next generation sequencing analyze samples patients receiving anti pd l therapy activation renin angiotensin system elevated nonresponders compared responders angiotensin converting enzyme ace expression significantly downregulated nonresponders ace deficiency promoted development anti pd l resistance whereas ace overexpression inhibited,1
2,Liver_Cancer,intermittent hypoxia alleviates increased vegf pro angiogenic potential cells vascular endothelial growth factor vegf important angiogenic factor vegf rebound induced hypoxia following transarterial embolization chemoembolization primary associated treatment failure poor survival rates patients present study investigated ability intermittent hypoxia alleviate acute hypoxia induced increase vegf decrease pro angiogenic potential cells cells exposed normoxia acute intermittent hypoxia expression vegf determined using reverse transcription quantitative polymerase chain reaction analysis western blotting pro angiogenic effects acute intermittent hypoxia exposed cells endothelial cells,1
3,Liver_Cancer,adjuvant transarterial chemoembolization influence recurrence free overall survival patients combined cholangiocarcinoma curative resection propensity score matching analysis prognosis patients combined intrahepatic cholangiocarcinoma chc usually poor effective adjuvant therapy missing making important investigate whether patients may benefit adjuvant transarterial chemoembolization tace aimed evaluate efficiency adjuvant tace long term recurrence survival curative resection propensity score matching psm analysis retrospective study patients underwent resection chc january december patients received adjuvant tace univariate multivariate regression analyses used identify independent predictive factors survival cox,1
4,Liver_Cancer,age specific features clinical significance nrf mapk expression patients abstracttext label background nlmcategory background nuclear factor erythroid derived like nrf functions decline age however cells hijack pathways ensure survival aggressiveness yet role nrf rarely investigated age specific manner study investigates expression nrf activator mapk different age groups patients addition age specific features nrf mapk interaction clinical significance abstracttext abstracttext label methods nlmcategory methods near tissue samples patients used complete protein expression analysis nrf mapk patients survival clinical data collected,1
5,Liver_Cancer,studies organellae bearing animals ii catalase activity animals treated cyto plasmic organellae hepatoma cell ah cell hepatoma bearing animals author studied distribution polysaccharides amino acid composition cytoplasmic organellae problems come call great interest field studies bearing animals also biochemical electron microscopic observations carried study influences cytoplasmic organellae cells ah livers bearing animals normal catalase activity results obtained follows cytoplasmic organellae various cells affect markedly hexose metabolism amino acid pattern cytoplasmic organellae various cells studied paperchromatography interesting note pattern bearing,1
6,Liver_Cancer,high intratumoral metastasis associated colon expression predicts poor outcomes cryoablation therapy advanced cryoablation one local therapies safety effect studied patients child class b barcelona clinic bclc stage c metastasis associated colon macc overexpression associated poor prognosis predictive value post cryoablation outcomes remains unknown patients bclc stage c study assessed safety outcomes cryoablation measured time progression ttp overall survival os predictive value macc mrna protein overexpression tumorous tissue post cryoablation outcomes advanced patients child pugh class b quantitative polymerase chain,1
7,Liver_Cancer,tissue infiltrating lymphocytes signature predicts survival patients early intermediate stage intratumoral immune infiltrates manifested robust prognostic signature patients hypothesized novel tissue related immune signature tris could improve prediction postoperative survival patients diagnosed early intermediate twenty eight immune features immunohistochemically examined specimens lasso cox regression model used construct five feature based tris univariate multivariate cox analyses performed based independent predictors immune clinical prognostic index icpi established performance assessment measured c index compared seven traditional staging systems independent validation cohort n,1
8,Liver_Cancer,pexpression analyses key members rdgn tissues benign diseases human abstract aim analyze differences expression dach different groups diseases fatty chronic hepatitis study relationship clinical pathological features stage pathologic grade type age gender expression dach six main members retinal determination gene network rdgn explore correlation among dach six cyclind tissues methods expression dach one tissue microarray including cases different diseases expression dach six cyclind another tissue microarray including cases normal detected immunohistochemical methods one way anova chi square test orderly,1
9,Liver_Cancer,incidence saudi arabia decreasing trend leading cause mortality morbidity worldwide existing data burden saudi arabia limited therefore study aimed analyze incidence mortality trends saudi arabia two decades compare regional worldwide data incidence data saudi arabia collected national registry reports study period additionally global regional data burden obtained world health organization international agency research iarc global observatory website saudi arabia revealed relatively lower burden compared global rates males showed decreasing trend age standardized incidence rates study period females displayed steady,1
10,Liver_Cancer,associating partition portal vein ligation staged hepatectomy colorectal metastasis single center experience abstracttext label background nlmcategory unassigned associated partition portal vein ligation staged hepatectomy alpps increasingly used treatment primarily unresectable colorectal metastases crlm insufficient future remnant flr aim study share experience alpps advanced crlm review role alpps management patients crlm abstracttext abstracttext label methods nlmcategory unassigned consecutive patients n crlm underwent alpps center december october retrospectively studied abstracttext abstracttext label results nlmcategory unassigned median age patients years range years,1
11,Liver_Cancer,synthetic mir mimics delivered exosomes repress downregulating lymphoid enhancer factor abstracttext label background nlmcategory background dysregulation exosomal micrornas plays important role progression hepatocarcinogenesis study investigated therapeutic potential synthetic exosomal mir cells explored feasibility derived exosomes drug delivery vehicles abstracttext abstracttext label methods nlmcategory methods proliferation migration assays performed examine effects mir vitro direct target gene mir identified mirecords analysis target validation transferring efficiency anti effect exosomes different origin studied optimal mir delivery method established verified vitro vivo addition relationships,1
12,Liver_Cancer,spatial immunophenotypes predict clinical outcome intrahepatic cholangiocarcinoma abstracttext label background amp aims nlmcategory unassigned intrahepatic cholangiocarcinoma icca severe shows modest responses immunotherapy aimed identify spatial immunophenotypes icca delineate potential immune escape mechanisms abstracttext abstracttext label method nlmcategory unassigned multiplex immunohistochemistry mihc performed quantitatively evaluate distribution immune cell subsets intratumour invasive margin peritumour areas cohort treatment na patients icca multiregion unsupervised clustering used determine three spatial immunophenotypes multiomics analyses carried explore functional differences b results b icca displayed region specific,1
13,Liver_Cancer,nomogram models predicting risk prognosis newly diagnosed ovarian patients metastases large population based real world study b background b previous studies metastases lm newly diagnosed ovarian ndoc patients based surveillance epidemiology end results seer program disregarded selection bias missing data b methods b identified data ndoc patients seer presented comprehensive description dataset limited possible biases due missing data applying multiple imputation mi determined predictive factors underlying lm development ndoc patients evaluated prognostic factors ndoc patients lm oclm established predictive,1
14,Liver_Cancer,predicting risk using comprehensive medical history abstracttext label background objectives mortality rising faster significantly impacting life expectancy due relatively young median age diagnosis high mortality rate currently consistently recommended screening tests individuals high risk profile abnormalities body systems disease study aims screen various body system diseases might associated risk abstracttext abstracttext label methods study utilized us database including us based adults aged least absolute shrinkage selection operator regression logistic regression used identify significant predictors calculate odds ratios ors statistical,1
15,Liver_Cancer,autophagy activation contributes tolerance oxaliplatin via reactive oxygen species modulation purpose understanding roles mammalian autophagy highlights recent advances pharmacologic manipulation autophagic pathways therapeutic strategy however autophagy status corresponding functions therapeutic stress remain clarified study determine whether autophagic machinery could activated chemotherapy contribution autophagy tolerance oxaliplatin experimental design autophagy activation cell death induced oxaliplatin examined two cell lines well vivo using model nude mice tissue samples without locoregional chemotherapy surgery also examined immunohistochemical electron microscopic analysis results autophagy functionally activated,1
16,Liver_Cancer,knockdown lncrna linc suppresses tumorigenesis via sponging mir p background frequent poor prognosis high mortality world reported many lncrnas could modulate tumorigenesis identify novel potential targets differential expressed lncrnas adjacent normal tissues analyzed bioinformatics tool methods differential expressed lncrnas adjacent normal tissues analyzed bioinformatics tool cell viability proliferation tested cck ki respectively apoptosis cells tested flow cytometry gene protein expressions cells measured qrt pcr western blot respectively vivo model established detect effect linc vivo results linc found negatively correlated,1
17,Liver_Cancer,evaluation midkine diagnostic serum biomarker purpose evaluate value serum midkine mdk diagnostic biomarker particularly negative alpha fetoprotein afp early stage experimental design mdk expression tumors assessed immunohistochemistry patients carcinomas serum mdk levels detected elisa participants including carcinomas hospital controls different medical centers sensitivities specificities serum mdk diagnosing according afp level barcelona clinic bclc stage analyzed results mdk levels significantly elevated tissues well serum samples sensitivity serum mdk diagnosis much higher afp vs similar specificities vs notably serum mdk outstanding,1
18,Liver_Cancer,fmo associated fibroblasts sensitize anti pd therapy patients abstracttext label background nlmcategory background efficacy immune checkpoint inhibitors icis limited heterogeneity individual responses therapy heterogeneous phenotypes crucial roles associated fibroblasts cafs immunotherapy resistance remain largely unclear abstracttext abstracttext label methods nlmcategory methods specific caf subset identified integrating comprehensive single cell rna sequencing spatial transcriptomics transcriptome profiling patients different responses antiprogrammed cell death protein anti pd therapy mouse orthotopic models coculture system constructed cytometry time flight analysis performed investigate functions mechanisms,1
19,Liver_Cancer,metastases detected intraoperatively indicates worse prognosis colorectal metastases patients resection combined microwave ablation abstracttext label background nlmcategory unassigned whether numbers detected surgery compared preoperative image affecting survival colorectal metastases crlm patients hepatectomy combined microwave ablation mwa remains unclear abstracttext abstracttext label methods nlmcategory unassigned crlm patients underwent hepatectomy combined mwa retrospectively assessed compared numbers preoperative image patients equal intraoperative numbers defined equal number group n patients detected numbers surgery defined number group n clinicopathological factors prognosis compared two groups,1
20,Liver_Cancer,association disease condition changes intestinal flora plasma endotoxin vascular endothelial growth factor levels patients objective currently therapeutic effect patients associated disease development meanwhile efficacy patients advanced far satisfactory therefore aim study explore association disease condition changes function indexes intestinal flora plasma endotoxin et vascular endothelial growth factor vegf levels patients patients methods total patients primary hospital enrolled study patients divided three groups including early group middle group advanced group peripheral blood collected subject detect function indexes procalcitonin pct plasma,1
21,Liver_Cancer,hepatoscan ensemble classification learning models disease detection jats p dangerous disease poses significant risks human health complexity early detection increases due unpredictable growth cells paper introduces hepatoscan ensemble classification detect diagnose tumors datasets proposed hepatoscan integrated approach classifies three types cholangiocarcinoma angiosarcoma initial stage starts second stage spreads parts body deep learning emerging domain develops advanced learning models detect diagnose early stages train pre trained model inceptionv datasets identify advanced patterns associated tumors cells accurate segmentation classification lesions computed,1
22,Liver_Cancer,nuclear matrix protein alterations associated colon metastasis purpose development colon markers detect metastases early predict patients risk develop metastases would major impact disease previously identified g brunagel et al research nuclear matrix proteins nmps associated colon objective study identify existence specific nmp fingerprint human metastasis colon experimental design using high resolution two dimensional gel electrophoresis analyzed nmp expression matched metastases adjacent normal samples three normal donor samples compared colon nmp patterns along several primary cell systems lines results analysis,1
23,Liver_Cancer,data circrpn inhibits aerobic glycolysis metastasis jats p lt div gt abstract lt p gt although circular rnas circrna known modulate initiation progression role metastasis remains poorly understood three metastasis associated circrnas identified previous circrna sequencing study screened validated two cohorts circrpn downregulated highly metastatic cell lines tissues metastasis patients lower circrpn levels displayed shorter overall survival higher rates cumulative recurrence mechanistic studies lt gt vitro lt gt lt gt vivo lt gt revealed circrpn binds enolase eno accelerates,1
24,Liver_Cancer,obesity obesity related metabolic disorders become globally prevalent posing challenge chronically damaged predisposing development progression rising phenomenon obesity epidemic may provide means understanding one malignancies rising incidence developed countries last decades non alcoholic fatty disease associated obesity insulin resistance type diabetes increasingly recognized trigger western populations characterized low prevalence established risk factors viral hepatitis hepatotoxin exposure accumulating evidence established association higher body mass index indicator general obesity higher risk primary associations stronger men patients underlying disease white ethnic groups,1
25,Liver_Cancer,screening identification molecular marker metastatic metastastic also called secondary refers transferred parts body portal vein artery lymph metastatic generally lung mammary gland colon pancreas stomach well leukemia hemocyte said stomach pancreatic colon could transferred portal vein breast lung could transferred artery generally speaking metastatic free hbv infection hepatitis hepatocirrhosis afp normal cea raised per ct detection various focal nodes found inside may suffer necrobiosis cystic degeneration bleeding calcification generally metastatic merged portal vein embolus well defined symptoms found early,1
26,Liver_Cancer,nccn newsnew reliable source free information people gallbladder duct offered nccnnccn convenes summit providing high quality care evolving policy tech landscape new reliable source free information people gallbladder duct offered nccnnccn released brand new resource help people gallbladder duct better understand critical decisions make care new edition nccn guidelines patients takes evidence based expert consensus treatment recommendations nccn clinical practice guidelines oncology nccn guidelines creates patient friendly version easy follow wording funding provided nccn foundation sponsorship global institute content,1
27,Liver_Cancer,albumin alkaline phosphatase ratio independent prognostic indicator combined cholangiocarcinoma background clinical significance albumin alkaline phosphatase ratio aapr discussed cholangiocarcinoma cc aim study clarify prognostic value aapr patients combined cholangiocarcinoma chcc cca methods total patients pathologically diagnosed allen type c chcc cca institution retrospectively enrolled randomly divided training n cohort validation n cohort prognostic value aapr evaluated validated aapr based nomogram constructed prediction performance assessed results identified optimal threshold value aapr x tile software training cohort median overall survival os,1
28,Liver_Cancer,significance expression shp stem cell objective study expression shp stem cells significance stem cells regulation clarify molecular mechanism shp regulating stem cells explore feasibility therapeutic target biomarkers individualized treatment methods real time pcr used detect expression shp chemotherapy resistant cells xenografts addition expression shp detected real time pcr technique stem cell enriched cells using variety sorting techniques interfering shp cell line used define possible regulation mechanism shp stem cells western blot method results vivo experiments showed shp expression increased,1
29,Liver_Cancer,inducible models transgenic zebrafish investigate biology primary one prevalent deadly incidence continues increase treatment response remains poor thus depth understanding events necessary develop effective therapies animal models powerful tools reach goal past decade laboratory established multiple oncogene transgenic zebrafish lines robustly induced develop histological transcriptomic molecular analyses validate use transgenic zebrafish experimental models review provide comprehensive summary findings inducible zebrafish models initiation oncogene addiction microenvironment gender disparity cachexia drug screening others induced oncogene expression causes rapid change microenvironment inflammatory,1
30,Liver_Cancer,worse outcome sorafenib therapy associated ascites child pugh score advanced background aim outcomes sorafenib therapy patients advanced impaired function remain unresolved although child pugh cp classification widely used patient categorization heterogeneity within given cp class makes outcomes less predictable aim investigate prognostic significance cp score elements outcome sorafenib patients advanced impaired function methods consecutive patients advanced center january december reviewed medical records patients received sorafenib monotherapy results median duration sorafenib months range median follow months range disease control rates,1
31,Liver_Cancer,family history increases risk incidence year prospective cohort study qidong china objective evaluate whether first degree family history plays role incidence prospective evaluation patient cohort qidong china year period methods may hepatitis b surface antigen hbsag carriers hbsag negadve controls qidong city enrolled participation prospective cohort study ending november follow carried every months evaluations included serum assays measure concentrations alpha fetoprotein afp hbsag alanine aminotransferase alt well abdominal ultrasound assess disease relationship baseline study entry information patients first degree,1
32,Liver_Cancer,upregulation gtpbp promotes proliferation cells research background public health issue worldwide ranks second related mortality rates worldwide china mortality rate ranks second among types five year survival rate five year survival rate surgery exceed recurrence rate surgery high therefore research occurrence progression mechanism still urgent research method explore expression gtpbp patients gepia oncomine ualcan databases relationship gtpbp gene expression overall survival patients explored kaplan meier plotter database string database protein interacting gtpbp found subsequently expression gtpbp gene mrna level,1
33,Liver_Cancer,morc novel oncogene upregulated contributes proliferation metastasis chemoresistance microrchidia morc important dna damage repair lipogenesis however clinical functional role morc remains fully elucidated aim present study clarify role morc expression profile analysis immunohistochemical staining reverse transcription quantitative polymerase chain reaction analysis western blot analysis performed evaluate levels morc patient specimens cell lines subsequently expression morc suppressed increased cells effects morc cancerous transformation cells examined vitro vivo morc upregulated tissues upregulation associated certain clinicopathologic features patients morc knockdown caused marked,1
34,Liver_Cancer,integrated single cell bulk sequencing analysis identifies reactive cxcr cd cells predictor immune infiltration immunotherapy outcomes abstracttext label background nlmcategory unassigned various immune cell types microenvironment tme identified important parameters associated prognosis responsiveness immunotherapy however various factors influence immune cell infiltration remains incompletely understood hence investigated single cell multi omics landscape immune infiltration particularly key gene cell subsets influence immune infiltration thus potentially linking immunotherapy response immune cell infiltration abstracttext abstracttext label methods nlmcategory unassigned grouped patients according immune,1
35,Liver_Cancer,expressions hif kiss patients correlation analysis objective study expressions hypoxia inducible factor hif metastasis suppressor gene kiss patients analyze correlation hif kiss patients methods normal tissues tissues hospital selected expressions hif kiss normal tissues tissues detected via immunofluorescence assay mrna expressions hif kiss normal tissues tissues detected via reverse transcription polymerase chain reaction rt pcr protein expressions hif kiss normal tissues tissues detected via western blotting differences hif kiss expressions normal tissues tissues analyzed using spss statistical software results,1
36,Liver_Cancer,inhibition autophagy macrophage promotes il mediated progression via inflammasome accumulation self recruitment complex changeable microenvironment despite emerging evidence focusing autophagy process within immune cells function regulatory mechanism macrophage autophagy progression remains unclear results multiplex immunohistochemistry rna sequencing identified reduced levels autophagy macrophages microenvironment associated poor prognosis increased microvascular metastasis patients specifically suppressed macrophage autophagy initiation regulation mtor ulk phosphorylation ser knockdown autophagy related proteins inhibit autophagy significantly boosted metastatic potential mechanistically accumulation nlrp inflammasome mediated autophagy inhibition promoted cleavage,1
37,Liver_Cancer,impact lymph node dissection prognosis patients intrahepatic cholangiocarcinoma jats p jats bold e jats bold jats p jats p jats bold background jats bold intrahepatic cholangiocarcinoma icc makes radical resection sole potential cure lymph node metastasis key prognostic factor however routine lymph node dissection necessity debated clinical evidence role impact icc limited study explores routine lymph node dissection effects focusing non metastatic lymph node removal jats bold methods jats bold analyzed clinical prognostic data icc patients underwent resection excluding,1
38,Liver_Cancer,platelet lymphocyte ratio predicts response survival patients undergoing immunotherapies abstracttext label background nlmcategory background lymphocyte related factors associated survival outcome different types nevertheless association lymphocytes related factors response immunotherapy remains unclear abstracttext abstracttext label methods nlmcategory methods retrospective study eligible participants included patients unresectable advanced underwent immunotherapy first line treatment radiological assessment response adhered recist specific modified recist mrecist criteria univariate multivariate logistic analyses employed analyze clinical factors associated response kaplan meier survivial analysis employed compare progression free survival,1
39,Liver_Cancer,disease burden thyroid chinese population objective analyze disease burden chinese population methods data global burden diseases gbd used analyze disease burden china main outcome measurements would include mortality disability adjusted life years daly gbd global standard population used reference population calculate age standardized rate related changes percentage calculated analyze changing patterns disease burden china results total people died crude death rate china number deaths due secondary hepatitis b accounting number deaths due secondary hepatitis c accounting daly due appeared,1
40,Liver_Cancer,cordycepin mediates pyroptosis upregulation txnip synergizes anti pd l immunotherapy abstracttext label background nlmcategory background immune checkpoint inhibitors effective treatments however therapeutic efficacy often limited development drug resistance therefore investigating new combination therapeutics involving immune checkpoint inhibitors critical improving patient prognosis study investigated therapeutic effect cordycepin cor synergistic effect anti programmed cell death ligand anti pd l immunotherapy abstracttext abstracttext label methods nlmcategory methods selected cell lines investigate effects cor growth using vivo vitro experiments performed rna sequencing mhcc,1
41,Liver_Cancer,surgical treatment primary report cases objective summarize experience surgical treatment primary methods clinical data surgically managed cases primary january december hepatobiliary center first affiliated hospital nanjing medical university retrospectively analyzed life table method used calculate survival rate postoperative recurrence rate log rank test used compare survival process different groups cox regression model used multivariate analysis addition cases detailed follow data selected survival analysis among patients treated hepatectomy males females age years range years among patients treated transplantation males females,1
